query_id,domain,question_type,run,faithfulness,answer_relevancy,context_recall,context_precision
BAT_QA_0057,Batteries,multi,2,0.8814,0.9059,0.8471,0.9145
BAT_QA_0058,Batteries,single,2,0.935,0.9304,0.7497,0.9493
BAT_QA_0059,Batteries,single,2,0.9536,0.8411,0.922,0.8346
BAT_QA_0060,Batteries,multi,2,0.726,0.6093,0.7391,0.7295
BAT_QA_0061,Batteries,single,2,0.7447,0.6151,0.6966,0.6696
BAT_QA_0062,Batteries,multi,2,0.6426,0.4784,0.6537,0.6721
BAT_QA_0063,Batteries,single,2,0.9403,0.8576,0.9117,0.8617
BAT_QA_0064,Batteries,single,2,0.9303,0.9316,0.9637,0.9042
BAT_QA_0065,Batteries,single,2,0.9853,0.924,0.9674,0.9025
BAT_QA_0066,Batteries,single,2,0.7072,0.6552,0.6682,0.7321
BAT_QA_0067,Batteries,single,2,0.7669,0.7741,0.7567,0.7993
BAT_QA_0068,Batteries,multi,2,0.9354,0.8963,0.9155,0.8979
BAT_QA_0069,Batteries,single,2,0.5983,0.5301,0.5658,0.7235
BAT_QA_0070,Batteries,multi,2,0.9476,0.8292,0.9565,0.9153
BAT_QA_0071,Batteries,single,2,0.9305,0.8147,0.8299,0.8911
BAT_QA_0072,Batteries,multi,2,0.9511,0.8933,0.9104,0.9629
BAT_QA_0073,Batteries,single,2,0.995,0.9654,0.9945,0.9924
BAT_QA_0074,Batteries,multi,2,0.6432,0.5159,0.6007,0.6481
BAT_QA_0075,Batteries,single,2,0.901,0.95,0.856,0.9924
BAT_QA_0076,Batteries,multi,2,0.6714,0.711,0.7345,0.6686
BAT_QA_0077,Batteries,single,2,0.995,0.9212,0.9945,0.9924
BAT_QA_0078,Batteries,single,2,0.8237,0.8289,0.8486,0.8665
BAT_QA_0079,Batteries,multi,2,0.8325,0.7498,0.8051,0.6525
BAT_QA_0080,Batteries,single,2,0.9867,0.9189,0.891,0.923
BAT_QA_0081,Batteries,single,2,0.9295,0.7978,0.877,0.8991
BAT_QA_0082,Batteries,multi,2,0.8893,0.8741,0.9397,0.9293
BAT_QA_0083,Batteries,single,2,0.5227,0.6797,0.779,0.7391
BAT_QA_0084,Batteries,single,2,0.8365,0.8716,0.9341,0.9439
BAT_QA_0085,Batteries,multi,2,0.6642,0.5627,0.5277,0.7619
BAT_QA_0086,Batteries,multi,2,0.8577,0.9222,0.8416,0.8921
BAT_QA_0087,Batteries,single,2,0.9737,0.9483,0.9117,0.9393
BAT_QA_0088,Batteries,single,2,0.7935,0.6992,0.6502,0.696
BAT_QA_0089,Batteries,single,2,0.951,0.9623,0.9446,0.924
BAT_QA_0090,Batteries,single,2,0.8957,0.7748,0.8893,0.8634
BAT_QA_0091,Batteries,single,2,0.97,0.8957,0.9111,0.9241
BAT_QA_0092,Batteries,single,2,0.6681,0.7549,0.6639,0.8773
BAT_QA_0093,Batteries,single,2,0.8041,0.7518,0.7995,0.8182
BAT_QA_0094,Batteries,single,2,0.6675,0.5884,0.6294,0.6973
BAT_QA_0095,Batteries,single,2,0.995,0.9654,0.7217,0.9924
BAT_QA_0096,Batteries,single,2,0.995,0.9056,0.9601,0.9118
BAT_QA_0097,Batteries,multi,2,0.6618,0.5144,0.5974,0.6821
BAT_QA_0098,Batteries,multi,2,0.727,0.6532,0.6193,0.8396
BAT_QA_0099,Batteries,single,2,0.7601,0.7465,0.836,0.805
BAT_QA_0100,Batteries,multi,2,0.9538,0.8247,0.9568,0.8638
BAT_QA_0101,Batteries,single,2,0.8572,0.8523,0.9652,0.81
BAT_QA_0102,Batteries,multi,2,0.8848,0.7499,0.8293,0.8537
BAT_QA_0103,Batteries,single,2,0.9003,0.9224,0.8564,0.988
BAT_QA_0104,Batteries,multi,2,0.7175,0.7796,0.6733,0.7776
BAT_QA_0105,Batteries,single,2,0.8342,0.7157,0.7246,0.799
BAT_QA_0106,Batteries,multi,2,0.866,0.7804,0.8651,0.8522
BAT_QA_0107,Batteries,multi,2,0.767,0.7233,0.7376,0.8677
BAT_QA_0108,Batteries,single,2,0.8427,0.916,0.8677,0.7791
BAT_QA_0109,Batteries,single,2,0.7567,0.7123,0.6768,0.87
BAT_QA_0110,Batteries,single,2,0.841,0.7526,0.8364,0.7925
BAT_QA_0111,Batteries,multi,2,0.9388,0.9009,0.905,0.8838
BAT_QA_0112,Batteries,single,2,0.975,0.9609,0.9703,0.9211
BAT_QA_0113,Batteries,multi,2,0.9038,0.7955,0.8957,0.8935
BAT_QA_0114,Batteries,multi,2,0.7934,0.6644,0.6597,0.6315
BAT_QA_0115,Batteries,multi,2,0.995,0.9122,0.9945,0.897
BAT_QA_0116,Batteries,single,2,0.9388,0.9322,0.9785,0.9478
BAT_QA_0117,Batteries,multi,2,0.5294,0.681,0.6348,0.8833
BAT_QA_0118,Batteries,single,2,0.8435,0.7581,0.8268,0.811
BAT_QA_0119,Batteries,single,2,0.5847,0.5794,0.5825,0.6375
BAT_QA_0120,Batteries,single,2,0.8501,0.8238,0.8122,0.9325
BAT_QA_0121,Batteries,single,2,0.8331,0.7752,0.8872,0.8154
BAT_QA_0122,Batteries,single,2,0.8927,0.9295,0.9422,0.8711
BAT_QA_0123,Batteries,single,2,0.9664,0.9451,0.8469,0.9327
BAT_QA_0124,Batteries,single,2,0.6688,0.6834,0.6232,0.6349
SUP_QA_0001,Superalloys,single,3,0.7979,0.7635,0.7729,0.8
SUP_QA_0002,Superalloys,multi,3,0.9232,0.9758,0.899,0.9161
SUP_QA_0003,Superalloys,multi,3,0.6481,0.6418,0.5989,0.658
SUP_QA_0004,Superalloys,multi,3,0.6067,0.7616,0.8971,0.8097
SUP_QA_0005,Superalloys,single,3,0.5737,0.5883,0.699,0.6187
SUP_QA_0006,Superalloys,single,3,0.9328,0.995,0.8827,0.8989
SUP_QA_0007,Superalloys,single,3,0.9572,0.9821,0.9526,0.9056
SUP_QA_0008,Superalloys,single,3,0.9656,0.9116,0.9835,0.9631
SUP_QA_0009,Superalloys,single,3,0.9336,0.9515,0.9265,0.9329
SUP_QA_0010,Superalloys,single,3,0.8921,0.8549,0.9587,0.8566
SUP_QA_0011,Superalloys,single,3,0.8792,0.7317,0.8669,0.8298
SUP_QA_0012,Superalloys,single,3,0.7973,0.7525,0.8841,0.8378
SUP_QA_0013,Superalloys,multi,3,0.8067,0.7184,0.8535,0.7702
SUP_QA_0014,Superalloys,single,3,0.84,0.7838,0.9563,0.9007
SUP_QA_0015,Superalloys,single,3,0.9002,0.9088,0.9508,0.914
SUP_QA_0016,Superalloys,single,3,0.8455,0.7659,0.7229,0.7563
SUP_QA_0017,Superalloys,single,3,0.9594,0.995,0.9228,0.9365
SUP_QA_0018,Superalloys,single,3,0.9377,0.995,0.9835,0.9194
SUP_QA_0019,Superalloys,single,3,0.9448,0.9526,0.9636,0.9387
SUP_QA_0020,Superalloys,single,3,0.9515,0.9691,0.8831,0.9123
SUP_QA_0021,Superalloys,multi,3,0.9418,0.9394,0.9579,0.9079
SUP_QA_0022,Superalloys,single,3,0.7869,0.7318,0.8458,0.7411
SUP_QA_0023,Superalloys,single,3,0.9555,0.9933,0.9592,0.9807
SUP_QA_0024,Superalloys,single,3,0.7807,0.7713,0.8933,0.8665
SUP_QA_0025,Superalloys,single,3,0.8402,0.8932,0.9427,0.9114
SUP_QA_0026,Superalloys,single,3,0.8287,0.9536,0.9835,0.8916
SUP_QA_0027,Superalloys,multi,3,0.5893,0.6066,0.7199,0.6147
SUP_QA_0028,Superalloys,multi,3,0.8992,0.9664,0.9131,0.8939
SUP_QA_0029,Superalloys,single,3,0.8184,0.7632,0.9207,0.8192
SUP_QA_0030,Superalloys,multi,3,0.7154,0.6708,0.7566,0.7297
SUP_QA_0031,Superalloys,single,3,0.9243,0.9757,0.9272,0.9413
SUP_QA_0032,Superalloys,single,3,0.765,0.7485,0.8481,0.8756
SUP_QA_0033,Superalloys,single,3,0.7698,0.7085,0.8473,0.8932
SUP_QA_0034,Superalloys,multi,3,0.9742,0.9617,0.8137,0.9256
SUP_QA_0035,Superalloys,single,3,0.9498,0.946,0.9704,0.945
SUP_QA_0036,Superalloys,single,3,0.9514,0.995,0.9411,0.931
SUP_QA_0037,Superalloys,single,3,0.9039,0.9699,0.979,0.9279
SUP_QA_0038,Superalloys,single,3,0.9477,0.995,0.9426,0.933
SUP_QA_0039,Superalloys,single,3,0.9359,0.7445,0.824,0.8842
SUP_QA_0040,Superalloys,multi,3,0.9147,0.9702,0.8673,0.9485
SUP_QA_0041,Superalloys,single,3,0.9265,0.995,0.9543,0.9381
SUP_QA_0042,Superalloys,single,3,0.9252,0.8435,0.948,0.9434
SUP_QA_0043,Superalloys,single,3,0.7675,0.7348,0.8075,0.8393
SUP_QA_0044,Superalloys,multi,3,0.9742,0.8306,0.8801,0.8131
SUP_QA_0045,Superalloys,single,3,0.6661,0.6353,0.7802,0.7792
SUP_QA_0046,Superalloys,single,3,0.5525,0.5669,0.6264,0.5792
SUP_QA_0047,Superalloys,multi,3,0.9363,0.7221,0.9069,0.8706
SUP_QA_0048,Superalloys,single,3,0.9094,0.8969,0.9835,0.9522
SUP_QA_0049,Superalloys,multi,3,0.8181,0.7493,0.9237,0.8294
SUP_QA_0050,Superalloys,single,3,0.9366,0.8802,0.9033,0.9583
SUP_QA_0051,Superalloys,single,3,0.8161,0.9328,0.9207,0.8304
SUP_QA_0052,Superalloys,single,3,0.7921,0.7398,0.7119,0.7948
SUP_QA_0053,Superalloys,single,3,0.8608,0.8431,0.9327,0.9582
SUP_QA_0054,Superalloys,multi,3,0.9742,0.8594,0.9355,0.9253
SUP_QA_0055,Superalloys,single,3,0.7629,0.7277,0.8193,0.7983
SUP_QA_0056,Superalloys,single,3,0.7974,0.9428,0.8776,0.775
SUP_QA_0057,Superalloys,single,3,0.7886,0.8202,0.8535,0.8485
SUP_QA_0058,Superalloys,single,3,0.817,0.821,0.9172,0.9142
SUP_QA_0059,Superalloys,single,3,0.9256,0.9581,0.959,0.9515
SUP_QA_0060,Superalloys,single,3,0.7028,0.502,0.7719,0.693
SUP_QA_0061,Superalloys,single,3,0.7764,0.7571,0.92,0.9174
SUP_QA_0062,Superalloys,multi,3,0.4017,0.436,0.5756,0.5929
SUP_QA_0063,Superalloys,single,3,0.8947,0.9926,0.9047,0.9189
SUP_QA_0064,Superalloys,multi,3,0.9742,0.9816,0.964,0.9479
SUP_QA_0065,Superalloys,single,3,0.9484,0.995,0.9799,0.995
SUP_QA_0066,Superalloys,single,3,0.9353,0.8806,0.9339,0.9672
SUP_QA_0067,Superalloys,multi,3,0.9008,0.6981,0.813,0.8255
SUP_QA_0068,Superalloys,single,3,0.8968,0.9674,0.9835,0.9215
SUP_QA_0069,Superalloys,single,3,0.8186,0.7716,0.8879,0.8166
SUP_QA_0070,Superalloys,multi,3,0.671,0.5992,0.8381,0.6519
SUP_QA_0071,Superalloys,single,3,0.8522,0.7614,0.7695,0.8844
SUP_QA_0072,Superalloys,multi,3,0.8912,0.713,0.9193,0.809
SUP_QA_0073,Superalloys,multi,3,0.5542,0.5083,0.6059,0.6232
SUP_QA_0074,Superalloys,multi,3,0.8638,0.9567,0.927,0.9066
SUP_QA_0075,Superalloys,single,3,0.9679,0.9093,0.9345,0.9427
SUP_QA_0076,Superalloys,single,3,0.7978,0.8633,0.8894,0.9334
SUP_QA_0077,Superalloys,multi,3,0.907,0.9787,0.8855,0.9284
SUP_QA_0078,Superalloys,single,3,0.5747,0.4782,0.6371,0.4365
SUP_QA_0079,Superalloys,single,3,0.8998,0.9092,0.9203,0.8527
SUP_QA_0080,Superalloys,multi,3,0.8809,0.937,0.9234,0.9184
SUP_QA_0081,Superalloys,multi,3,0.721,0.673,0.8589,0.7672
SUP_QA_0082,Superalloys,multi,3,0.9725,0.9838,0.9696,0.9345
SUP_QA_0083,Superalloys,single,3,0.6511,0.4958,0.68,0.3857
SUP_QA_0084,Superalloys,single,3,0.9435,0.995,0.9396,0.8734
SUP_QA_0085,Superalloys,single,3,0.9141,0.9696,0.9528,0.9112
SUP_QA_0086,Superalloys,single,3,0.9395,0.9886,0.9672,0.9312
SUP_QA_0087,Superalloys,multi,3,0.8785,0.995,0.9016,0.995
SUP_QA_0088,Superalloys,single,3,0.7647,0.783,0.8597,0.8737
SUP_QA_0089,Superalloys,single,3,0.8994,0.8336,0.916,0.8364
SUP_QA_0090,Superalloys,single,3,0.7149,0.7895,0.8746,0.8264
SUP_QA_0091,Superalloys,multi,3,0.8932,0.7977,0.8068,0.7523
SUP_QA_0092,Superalloys,single,3,0.5217,0.3829,0.5192,0.5607
SUP_QA_0093,Superalloys,multi,3,0.8673,0.9648,0.9241,0.8859
SUP_QA_0094,Superalloys,multi,3,0.8985,0.9838,0.9441,0.8984
SUP_QA_0095,Superalloys,multi,3,0.8637,0.7024,0.6938,0.8683
SUP_QA_0096,Superalloys,single,3,0.9469,0.995,0.9835,0.9125
SUP_QA_0097,Superalloys,multi,3,0.8237,0.7813,0.8392,0.8486
SUP_QA_0098,Superalloys,single,3,0.5315,0.4698,0.6204,0.5633
SUP_QA_0099,Superalloys,single,3,0.9394,0.9351,0.9073,0.9462
SUP_QA_0100,Superalloys,multi,3,0.4416,0.4484,0.6526,0.6435
SUP_QA_0101,Superalloys,single,3,0.7927,0.8393,0.9128,0.8355
SUP_QA_0102,Superalloys,multi,3,0.9212,0.9217,0.7863,0.7417
SUP_QA_0103,Superalloys,multi,3,0.913,0.9633,0.9096,0.9274
SUP_QA_0104,Superalloys,single,3,0.6048,0.7828,0.9128,0.7204
SUP_QA_0105,Superalloys,single,3,0.9681,0.995,0.9408,0.9367
SUP_QA_0106,Superalloys,single,3,0.885,0.785,0.825,0.8706
SUP_QA_0107,Superalloys,single,3,0.762,0.721,0.8717,0.6968
SUP_QA_0108,Superalloys,single,3,0.8881,0.8329,0.8527,0.939
SUP_QA_0109,Superalloys,single,3,0.7829,0.8617,0.8076,0.8416
SUP_QA_0110,Superalloys,single,3,0.8994,0.9773,0.9564,0.995
SUP_QA_0111,Superalloys,single,3,0.8709,0.8469,0.8718,0.7996
SUP_QA_0112,Superalloys,multi,3,0.9043,0.9153,0.9231,0.9481
SUP_QA_0113,Superalloys,single,3,0.7702,0.765,0.8139,0.8524
SUP_QA_0114,Superalloys,single,3,0.559,0.3953,0.4907,0.5131
SUP_QA_0115,Superalloys,multi,3,0.8224,0.91,0.8808,0.8675
SUP_QA_0116,Superalloys,multi,3,0.8786,0.8627,0.9036,0.8479
SUP_QA_0117,Superalloys,multi,3,0.8608,0.9847,0.9393,0.9731
SUP_QA_0118,Superalloys,single,3,0.8819,0.7944,0.822,0.8328
SUP_QA_0119,Superalloys,single,3,0.9291,0.9213,0.9264,0.9466
SUP_QA_0120,Superalloys,single,3,0.6971,0.566,0.7409,0.7734
SUP_QA_0121,Superalloys,single,3,0.6359,0.5602,0.7159,0.5582
SUP_QA_0122,Superalloys,single,3,0.9426,0.9914,0.9234,0.9167
SUP_QA_0123,Superalloys,single,3,0.9254,0.995,0.9755,0.9003
SUP_QA_0124,Superalloys,single,3,0.5914,0.5753,0.6825,0.7196
SUP_QA_0125,Superalloys,multi,3,0.7688,0.9419,0.8232,0.8673
SUP_QA_0126,Superalloys,multi,3,0.5872,0.7335,0.5976,0.6405
SUP_QA_0127,Superalloys,single,3,0.9303,0.995,0.9118,0.995
SUP_QA_0128,Superalloys,multi,3,0.8655,0.9122,0.904,0.8368
SUP_QA_0129,Superalloys,multi,3,0.5881,0.762,0.7604,0.7862
SUP_QA_0130,Superalloys,multi,3,0.9283,0.9473,0.9169,0.8913
SUP_QA_0131,Superalloys,single,3,0.9371,0.8797,0.9332,0.8819
SUP_QA_0132,Superalloys,multi,3,0.9448,0.9855,0.9221,0.8159
SEM_QA_0001,Semiconductors,single,3,0.7098,0.8213,0.7936,0.7643
SEM_QA_0002,Semiconductors,single,3,0.9343,0.8416,0.8271,0.8745
SEM_QA_0003,Semiconductors,single,3,0.7886,0.801,0.7118,0.88
SEM_QA_0004,Semiconductors,single,3,0.9479,0.9804,0.9391,0.9301
SEM_QA_0005,Semiconductors,multi,3,0.8651,0.7922,0.8393,0.7653
SEM_QA_0006,Semiconductors,multi,3,0.659,0.907,0.7572,0.7511
SEM_QA_0007,Semiconductors,single,3,0.7463,0.797,0.7891,0.7205
SEM_QA_0008,Semiconductors,single,3,0.769,0.8697,0.8052,0.8592
SEM_QA_0009,Semiconductors,single,3,0.9488,0.9562,0.9025,0.8484
SEM_QA_0010,Semiconductors,single,3,0.6663,0.6279,0.6905,0.6264
SEM_QA_0011,Semiconductors,single,3,0.3689,0.2955,0.508,0.4279
SEM_QA_0012,Semiconductors,single,3,0.9397,0.8509,0.8359,0.8473
SEM_QA_0013,Semiconductors,multi,3,0.8991,0.9459,0.9156,0.889
SEM_QA_0014,Semiconductors,single,3,0.8507,0.958,0.9336,0.8612
SEM_QA_0015,Semiconductors,multi,3,0.9032,0.995,0.9443,0.922
SEM_QA_0016,Semiconductors,single,3,0.6991,0.6395,0.6601,0.6512
SEM_QA_0017,Semiconductors,single,3,0.854,0.9252,0.9429,0.8376
SEM_QA_0018,Semiconductors,multi,3,0.9469,0.7874,0.9109,0.811
SEM_QA_0019,Semiconductors,single,3,0.9742,0.9725,0.907,0.9137
SEM_QA_0020,Semiconductors,single,3,0.719,0.9369,0.8345,0.8236
SEM_QA_0021,Semiconductors,single,3,0.8458,0.8955,0.9359,0.8688
SEM_QA_0022,Semiconductors,single,3,0.9067,0.9287,0.9776,0.9765
SEM_QA_0023,Semiconductors,single,3,0.6936,0.5856,0.7616,0.8217
SEM_QA_0024,Semiconductors,multi,3,0.4915,0.6164,0.5283,0.5642
SEM_QA_0025,Semiconductors,single,3,0.828,0.9405,0.9315,0.893
SEM_QA_0026,Semiconductors,single,3,0.8746,0.8899,0.9189,0.8746
SEM_QA_0027,Semiconductors,single,3,0.9607,0.9134,0.9365,0.9634
SEM_QA_0028,Semiconductors,multi,3,0.9506,0.9874,0.877,0.8536
SEM_QA_0029,Semiconductors,single,3,0.8291,0.8566,0.9181,0.9138
SEM_QA_0030,Semiconductors,single,3,0.7024,0.764,0.7821,0.7765
SEM_QA_0031,Semiconductors,multi,3,0.914,0.9634,0.9628,0.8975
SEM_QA_0032,Semiconductors,single,3,0.8449,0.8413,0.9224,0.835
SEM_QA_0033,Semiconductors,multi,3,0.6912,0.6431,0.6024,0.712
SEM_QA_0034,Semiconductors,multi,3,0.7574,0.7559,0.7301,0.6885
SEM_QA_0035,Semiconductors,single,3,0.8789,0.971,0.9522,0.9437
SEM_QA_0036,Semiconductors,single,3,0.9285,0.9444,0.977,0.8715
SEM_QA_0037,Semiconductors,multi,3,0.9033,0.995,0.8786,0.916
SEM_QA_0038,Semiconductors,single,3,0.6481,0.5596,0.5699,0.6173
SEM_QA_0039,Semiconductors,multi,3,0.6088,0.7029,0.7513,0.7742
SEM_QA_0040,Semiconductors,multi,3,0.8372,0.9197,0.85,0.8753
SEM_QA_0041,Semiconductors,single,3,0.8332,0.8583,0.9456,0.7946
SEM_QA_0042,Semiconductors,multi,3,0.9118,0.889,0.9363,0.9021
SEM_QA_0043,Semiconductors,multi,3,0.7684,0.8258,0.6534,0.7593
SEM_QA_0044,Semiconductors,multi,3,0.605,0.718,0.7129,0.6732
SEM_QA_0045,Semiconductors,single,3,0.8356,0.8432,0.8787,0.8346
SEM_QA_0046,Semiconductors,single,3,0.7282,0.6903,0.838,0.8084
SEM_QA_0047,Semiconductors,single,3,0.9331,0.995,0.9835,0.9507
SEM_QA_0048,Semiconductors,multi,3,0.8275,0.8608,0.7846,0.8382
SEM_QA_0049,Semiconductors,multi,3,0.5551,0.502,0.4879,0.639
SEM_QA_0050,Semiconductors,single,3,0.6934,0.8371,0.7678,0.7264
SEM_QA_0051,Semiconductors,single,3,0.813,0.8855,0.953,0.9201
SEM_QA_0052,Semiconductors,single,3,0.9418,0.995,0.968,0.9236
SEM_QA_0053,Semiconductors,single,3,0.6297,0.7081,0.7405,0.6633
SEM_QA_0054,Semiconductors,single,3,0.5979,0.5933,0.6767,0.6256
SEM_QA_0055,Semiconductors,multi,3,0.6397,0.5417,0.4751,0.5284
SEM_QA_0056,Semiconductors,multi,3,0.9443,0.9709,0.8791,0.995
SEM_QA_0057,Semiconductors,multi,3,0.7394,0.7108,0.8739,0.7287
SEM_QA_0058,Semiconductors,multi,3,0.9336,0.995,0.9278,0.9212
SEM_QA_0059,Semiconductors,single,3,0.6931,0.5855,0.8251,0.7432
SEM_QA_0060,Semiconductors,single,3,0.7519,0.5925,0.764,0.7993
SEM_QA_0061,Semiconductors,single,3,0.8966,0.9636,0.9434,0.9368
SEM_QA_0062,Semiconductors,single,3,0.93,0.995,0.9552,0.8869
SEM_QA_0063,Semiconductors,multi,3,0.9244,0.9575,0.9431,0.9332
SEM_QA_0064,Semiconductors,multi,3,0.6538,0.8511,0.6992,0.7056
SEM_QA_0065,Semiconductors,single,3,0.6088,0.7001,0.7771,0.8135
SEM_QA_0066,Semiconductors,multi,3,0.7488,0.8778,0.9042,0.8459
SEM_QA_0067,Semiconductors,single,3,0.9409,0.9246,0.9232,0.9507
SEM_QA_0068,Semiconductors,multi,3,0.9312,0.9538,0.9126,0.9531
SEM_QA_0069,Semiconductors,multi,3,0.8334,0.87,0.7986,0.8747
SEM_QA_0070,Semiconductors,single,3,0.9486,0.995,0.9316,0.9065
SEM_QA_0071,Semiconductors,single,3,0.8822,0.8722,0.9553,0.895
SEM_QA_0072,Semiconductors,single,3,0.7997,0.9515,0.9002,0.8136
SEM_QA_0073,Semiconductors,single,3,0.9742,0.9922,0.9821,0.9166
SEM_QA_0074,Semiconductors,single,3,0.9035,0.9405,0.8994,0.9167
SEM_QA_0075,Semiconductors,single,3,0.7553,0.9425,0.8797,0.8562
SEM_QA_0076,Semiconductors,multi,3,0.6482,0.6825,0.7342,0.7841
SEM_QA_0077,Semiconductors,single,3,0.9512,0.8077,0.8417,0.7876
SEM_QA_0078,Semiconductors,single,3,0.9237,0.9689,0.9,0.9445
SEM_QA_0079,Semiconductors,multi,3,0.889,0.9243,0.8798,0.7598
SEM_QA_0080,Semiconductors,single,3,0.9391,0.8174,0.9402,0.809
SEM_QA_0081,Semiconductors,single,3,0.9481,0.8667,0.9139,0.9096
SEM_QA_0082,Semiconductors,single,3,0.9256,0.9752,0.9435,0.8894
SEM_QA_0083,Semiconductors,single,3,0.5497,0.5454,0.4213,0.5116
SEM_QA_0084,Semiconductors,multi,3,0.7521,0.8039,0.9027,0.8704
SEM_QA_0085,Semiconductors,single,3,0.9736,0.995,0.9763,0.9471
SEM_QA_0086,Semiconductors,multi,3,0.5947,0.6573,0.7709,0.6291
SEM_QA_0087,Semiconductors,multi,3,0.8015,0.85,0.7733,0.7994
SEM_QA_0088,Semiconductors,single,3,0.7003,0.8939,0.9492,0.9106
SEM_QA_0089,Semiconductors,single,3,0.808,0.8575,0.8525,0.8728
SEM_QA_0090,Semiconductors,single,3,0.85,0.995,0.9082,0.9306
SEM_QA_0091,Semiconductors,single,3,0.6355,0.522,0.5683,0.725
SEM_QA_0092,Semiconductors,single,3,0.7587,0.7958,0.8417,0.777
SEM_QA_0093,Semiconductors,single,3,0.8867,0.9768,0.9835,0.9249
SEM_QA_0094,Semiconductors,single,3,0.9742,0.9455,0.9135,0.9833
SEM_QA_0095,Semiconductors,multi,3,0.6495,0.6556,0.5407,0.7122
SEM_QA_0096,Semiconductors,multi,3,0.9266,0.9709,0.9325,0.8929
SEM_QA_0097,Semiconductors,single,3,0.9684,0.9832,0.9716,0.932
SEM_QA_0098,Semiconductors,single,3,0.9041,0.967,0.93,0.9108
SEM_QA_0099,Semiconductors,single,3,0.9285,0.9933,0.9408,0.8771
SEM_QA_0100,Semiconductors,multi,3,0.8587,0.9366,0.8618,0.868
SEM_QA_0101,Semiconductors,single,3,0.9172,0.9805,0.9805,0.9357
SEM_QA_0102,Semiconductors,single,3,0.9173,0.8655,0.91,0.8222
SEM_QA_0103,Semiconductors,multi,3,0.9476,0.9521,0.8891,0.9153
SEM_QA_0104,Semiconductors,single,3,0.7616,0.653,0.7776,0.7482
SEM_QA_0105,Semiconductors,multi,3,0.6588,0.7236,0.6626,0.7675
SEM_QA_0106,Semiconductors,multi,3,0.9409,0.995,0.941,0.995
SEM_QA_0107,Semiconductors,single,3,0.9619,0.9815,0.934,0.9377
SEM_QA_0108,Semiconductors,multi,3,0.7166,0.8427,0.7555,0.6318
SEM_QA_0109,Semiconductors,single,3,0.8667,0.9644,0.9345,0.9256
SEM_QA_0110,Semiconductors,multi,3,0.3996,0.7146,0.6232,0.5541
SEM_QA_0111,Semiconductors,single,3,0.92,0.9485,0.9185,0.9037
SEM_QA_0112,Semiconductors,single,3,0.9313,0.8924,0.9568,0.8262
SEM_QA_0113,Semiconductors,single,3,0.7513,0.8092,0.8066,0.7509
SEM_QA_0114,Semiconductors,single,3,0.9283,0.9318,0.8602,0.935
SEM_QA_0115,Semiconductors,multi,3,0.7497,0.6634,0.6844,0.667
SEM_QA_0116,Semiconductors,single,3,0.8888,0.995,0.9835,0.8904
SEM_QA_0117,Semiconductors,multi,3,0.9258,0.9432,0.9573,0.9686
SEM_QA_0118,Semiconductors,single,3,0.9176,0.9602,0.9536,0.9427
SEM_QA_0119,Semiconductors,single,3,0.9605,0.9428,0.9547,0.9314
SEM_QA_0120,Semiconductors,single,3,0.7662,0.8214,0.6259,0.7108
SEM_QA_0121,Semiconductors,single,3,0.37,0.5005,0.6703,0.5956
SEM_QA_0122,Semiconductors,single,3,0.8379,0.9516,0.9006,0.9194
SEM_QA_0123,Semiconductors,single,3,0.7835,0.9774,0.9257,0.909
SEM_QA_0124,Semiconductors,single,3,0.895,0.8663,0.7972,0.9083
SEM_QA_0125,Semiconductors,single,3,0.9364,0.9744,0.9507,0.921
SEM_QA_0126,Semiconductors,multi,3,0.7448,0.9152,0.9351,0.8918
BAT_QA_0001,Batteries,single,3,0.7607,0.7486,0.7421,0.7949
BAT_QA_0002,Batteries,single,3,0.9126,0.977,0.9079,0.897
BAT_QA_0003,Batteries,multi,3,0.8087,0.919,0.9001,0.8949
BAT_QA_0004,Batteries,single,3,0.7152,0.9513,0.8757,0.908
BAT_QA_0005,Batteries,single,3,0.9538,0.9685,0.9835,0.925
BAT_QA_0006,Batteries,single,3,0.9393,0.9678,0.9037,0.89
BAT_QA_0007,Batteries,multi,3,0.9508,0.9232,0.9508,0.8704
BAT_QA_0008,Batteries,single,3,0.9248,0.995,0.9412,0.9401
BAT_QA_0009,Batteries,single,3,0.8414,0.8916,0.9049,0.887
BAT_QA_0010,Batteries,single,3,0.9742,0.9035,0.9835,0.9443
BAT_QA_0011,Batteries,single,3,0.9301,0.8216,0.8065,0.919
BAT_QA_0012,Batteries,single,3,0.8412,0.9178,0.8604,0.7635
BAT_QA_0013,Batteries,single,3,0.9496,0.995,0.936,0.9204
BAT_QA_0014,Batteries,multi,3,0.9226,0.869,0.9835,0.8955
BAT_QA_0015,Batteries,multi,3,0.9061,0.9782,0.9408,0.9104
BAT_QA_0016,Batteries,single,3,0.6181,0.4641,0.5471,0.5478
BAT_QA_0017,Batteries,multi,3,0.6002,0.8045,0.7648,0.7881
BAT_QA_0018,Batteries,single,3,0.4936,0.4548,0.4491,0.5064
BAT_QA_0019,Batteries,single,3,0.8796,0.8902,0.9586,0.9396
BAT_QA_0020,Batteries,single,3,0.2382,0.2811,0.3778,0.3047
BAT_QA_0021,Batteries,single,3,0.5692,0.5916,0.6348,0.6687
BAT_QA_0022,Batteries,multi,3,0.4747,0.6289,0.6322,0.7939
BAT_QA_0023,Batteries,single,3,0.896,0.9312,0.9064,0.9355
BAT_QA_0024,Batteries,single,3,0.8525,0.8723,0.9411,0.8717
