query_id,domain,question_type,run,faithfulness,answer_relevancy,context_recall,context_precision
BAT_QA_0066,Batteries,single,2,0.7833,0.8211,0.7845,0.8285
BAT_QA_0067,Batteries,single,2,0.845,0.8894,0.808,0.9105
BAT_QA_0068,Batteries,multi,2,0.9698,0.92,0.992,0.995
BAT_QA_0069,Batteries,single,2,0.7053,0.7064,0.7313,0.8191
BAT_QA_0070,Batteries,multi,2,0.9841,0.9521,0.9928,0.9944
BAT_QA_0071,Batteries,single,2,0.931,0.9535,0.9099,0.995
BAT_QA_0072,Batteries,multi,2,0.9557,0.9804,0.9708,0.9749
BAT_QA_0073,Batteries,single,2,0.9753,0.995,0.995,0.9868
BAT_QA_0074,Batteries,multi,2,0.7296,0.73,0.7211,0.8015
BAT_QA_0075,Batteries,single,2,0.9211,0.9829,0.9271,0.995
BAT_QA_0076,Batteries,multi,2,0.7677,0.896,0.8765,0.8405
BAT_QA_0077,Batteries,single,2,0.9902,0.995,0.9909,0.995
BAT_QA_0078,Batteries,single,2,0.8551,0.9534,0.944,0.9871
BAT_QA_0079,Batteries,multi,2,0.8652,0.8763,0.8322,0.8219
BAT_QA_0080,Batteries,single,2,0.9853,0.995,0.9619,0.995
BAT_QA_0081,Batteries,single,2,0.9489,0.9332,0.9032,0.9785
BAT_QA_0082,Batteries,multi,2,0.9355,0.9941,0.9919,0.9943
BAT_QA_0083,Batteries,single,2,0.6237,0.8044,0.8191,0.8596
BAT_QA_0084,Batteries,single,2,0.8608,0.9367,0.976,0.9813
BAT_QA_0085,Batteries,multi,2,0.7494,0.7831,0.6549,0.8687
BAT_QA_0086,Batteries,multi,2,0.9021,0.9857,0.9252,0.9694
BAT_QA_0087,Batteries,single,2,0.9555,0.995,0.994,0.971
BAT_QA_0088,Batteries,single,2,0.8499,0.864,0.7805,0.8409
BAT_QA_0089,Batteries,single,2,0.9902,0.995,0.9661,0.9897
BAT_QA_0090,Batteries,single,2,0.9537,0.9262,0.9422,0.9334
BAT_QA_0091,Batteries,single,2,0.9852,0.995,0.9893,0.995
BAT_QA_0092,Batteries,single,2,0.7548,0.8592,0.7897,0.8923
BAT_QA_0093,Batteries,single,2,0.8374,0.8823,0.8563,0.9248
BAT_QA_0094,Batteries,single,2,0.7484,0.7638,0.7731,0.8261
BAT_QA_0095,Batteries,single,2,0.9703,0.9747,0.8563,0.995
BAT_QA_0096,Batteries,single,2,0.9794,0.995,0.9899,0.9689
BAT_QA_0097,Batteries,multi,2,0.7513,0.7282,0.7332,0.8338
BAT_QA_0098,Batteries,multi,2,0.8681,0.8316,0.7337,0.869
BAT_QA_0099,Batteries,single,2,0.7992,0.886,0.8684,0.9503
BAT_QA_0100,Batteries,multi,2,0.9902,0.929,0.9498,0.9532
BAT_QA_0101,Batteries,single,2,0.8998,0.9283,0.9708,0.9351
BAT_QA_0102,Batteries,multi,2,0.9039,0.8964,0.9243,0.9694
BAT_QA_0103,Batteries,single,2,0.9838,0.9411,0.8963,0.995
BAT_QA_0104,Batteries,multi,2,0.7971,0.9057,0.7919,0.9019
BAT_QA_0105,Batteries,single,2,0.8487,0.8661,0.8078,0.8916
BAT_QA_0106,Batteries,multi,2,0.9112,0.9112,0.9555,0.9764
BAT_QA_0107,Batteries,multi,2,0.8331,0.8463,0.8787,0.9393
BAT_QA_0108,Batteries,single,2,0.8817,0.9566,0.9195,0.8966
BAT_QA_0109,Batteries,single,2,0.8287,0.8404,0.7778,0.8953
BAT_QA_0110,Batteries,single,2,0.9044,0.8796,0.8721,0.8877
BAT_QA_0111,Batteries,multi,2,0.964,0.995,0.9777,0.995
BAT_QA_0112,Batteries,single,2,0.9603,0.995,0.9926,0.9782
BAT_QA_0113,Batteries,multi,2,0.923,0.9257,0.9609,0.9735
BAT_QA_0114,Batteries,multi,2,0.8825,0.8584,0.7699,0.7987
BAT_QA_0115,Batteries,multi,2,0.979,0.995,0.9844,0.9945
BAT_QA_0116,Batteries,single,2,0.9846,0.995,0.9791,0.995
BAT_QA_0117,Batteries,multi,2,0.6469,0.8407,0.7784,0.9118
BAT_QA_0118,Batteries,single,2,0.9145,0.834,0.8191,0.9294
BAT_QA_0119,Batteries,single,2,0.698,0.7322,0.6765,0.7972
BAT_QA_0120,Batteries,single,2,0.9035,0.9562,0.9049,0.9363
BAT_QA_0121,Batteries,single,2,0.8336,0.8655,0.8918,0.897
BAT_QA_0122,Batteries,single,2,0.895,0.975,0.9944,0.9482
BAT_QA_0123,Batteries,single,2,0.9852,0.995,0.8928,0.995
BAT_QA_0124,Batteries,single,2,0.7622,0.7996,0.7674,0.8093
SUP_QA_0001,Superalloys,single,3,0.8461,0.799,0.8454,0.8959
SUP_QA_0002,Superalloys,multi,3,0.9902,0.995,0.995,0.9923
SUP_QA_0003,Superalloys,multi,3,0.771,0.7483,0.7467,0.7647
SUP_QA_0004,Superalloys,multi,3,0.7765,0.8379,0.9588,0.9155
SUP_QA_0005,Superalloys,single,3,0.7182,0.757,0.8375,0.7176
SUP_QA_0006,Superalloys,single,3,0.9547,0.9928,0.9038,0.959
SUP_QA_0007,Superalloys,single,3,0.9902,0.995,0.9892,0.9584
SUP_QA_0008,Superalloys,single,3,0.9571,0.9289,0.979,0.9714
SUP_QA_0009,Superalloys,single,3,0.9902,0.958,0.9947,0.9847
SUP_QA_0010,Superalloys,single,3,0.8843,0.9015,0.995,0.9339
SUP_QA_0011,Superalloys,single,3,0.9569,0.831,0.9682,0.8992
SUP_QA_0012,Superalloys,single,3,0.8833,0.8178,0.9296,0.9094
SUP_QA_0013,Superalloys,multi,3,0.9,0.7941,0.8775,0.8646
SUP_QA_0014,Superalloys,single,3,0.9232,0.9069,0.9856,0.9093
SUP_QA_0015,Superalloys,single,3,0.9616,0.9263,0.995,0.9777
SUP_QA_0016,Superalloys,single,3,0.8837,0.8694,0.9042,0.8586
SUP_QA_0017,Superalloys,single,3,0.9668,0.995,0.995,0.995
SUP_QA_0018,Superalloys,single,3,0.9902,0.995,0.995,0.995
SUP_QA_0019,Superalloys,single,3,0.9804,0.9947,0.995,0.9904
SUP_QA_0020,Superalloys,single,3,0.9414,0.995,0.9856,0.9934
SUP_QA_0021,Superalloys,multi,3,0.9751,0.995,0.9728,0.9935
SUP_QA_0022,Superalloys,single,3,0.887,0.7836,0.8884,0.856
SUP_QA_0023,Superalloys,single,3,0.9551,0.9931,0.995,0.9781
SUP_QA_0024,Superalloys,single,3,0.8655,0.811,0.9527,0.9246
SUP_QA_0025,Superalloys,single,3,0.9193,0.9556,0.9726,0.9888
SUP_QA_0026,Superalloys,single,3,0.9231,0.9516,0.995,0.9896
SUP_QA_0027,Superalloys,multi,3,0.7214,0.6771,0.858,0.7647
SUP_QA_0028,Superalloys,multi,3,0.9902,0.995,0.9769,0.9757
SUP_QA_0029,Superalloys,single,3,0.8926,0.8642,0.9676,0.9069
SUP_QA_0030,Superalloys,multi,3,0.8576,0.7811,0.8365,0.8539
SUP_QA_0031,Superalloys,single,3,0.9865,0.995,0.995,0.995
SUP_QA_0032,Superalloys,single,3,0.8765,0.8103,0.9541,0.9631
SUP_QA_0033,Superalloys,single,3,0.8508,0.8095,0.925,0.9061
SUP_QA_0034,Superalloys,multi,3,0.9902,0.9792,0.9184,0.9933
SUP_QA_0035,Superalloys,single,3,0.9719,0.9903,0.9686,0.995
SUP_QA_0036,Superalloys,single,3,0.9844,0.995,0.9833,0.981
SUP_QA_0037,Superalloys,single,3,0.974,0.967,0.995,0.9851
SUP_QA_0038,Superalloys,single,3,0.9848,0.995,0.9668,0.995
SUP_QA_0039,Superalloys,single,3,0.9473,0.8509,0.8992,0.8615
SUP_QA_0040,Superalloys,multi,3,0.9642,0.9949,0.9569,0.995
SUP_QA_0041,Superalloys,single,3,0.9824,0.995,0.9918,0.9938
SUP_QA_0042,Superalloys,single,3,0.9897,0.8882,0.9875,0.9902
SUP_QA_0043,Superalloys,single,3,0.8306,0.8205,0.9401,0.9591
SUP_QA_0044,Superalloys,multi,3,0.9686,0.9275,0.9489,0.9124
SUP_QA_0045,Superalloys,single,3,0.7845,0.7381,0.8673,0.8702
SUP_QA_0046,Superalloys,single,3,0.7252,0.6575,0.8018,0.7563
SUP_QA_0047,Superalloys,multi,3,0.9902,0.8139,0.9653,0.9277
SUP_QA_0048,Superalloys,single,3,0.9653,0.9508,0.995,0.9864
SUP_QA_0049,Superalloys,multi,3,0.88,0.8383,0.9743,0.9161
SUP_QA_0050,Superalloys,single,3,0.9902,0.9344,0.9747,0.9683
SUP_QA_0051,Superalloys,single,3,0.8961,0.9513,0.9798,0.958
SUP_QA_0052,Superalloys,single,3,0.8733,0.8038,0.8103,0.8841
SUP_QA_0053,Superalloys,single,3,0.9163,0.8664,0.979,0.989
SUP_QA_0054,Superalloys,multi,3,0.9902,0.8994,0.9841,0.9752
SUP_QA_0055,Superalloys,single,3,0.8454,0.8026,0.9304,0.8902
SUP_QA_0056,Superalloys,single,3,0.8982,0.9616,0.995,0.8827
SUP_QA_0057,Superalloys,single,3,0.832,0.885,0.9461,0.9508
SUP_QA_0058,Superalloys,single,3,0.9209,0.9115,0.9543,0.9812
SUP_QA_0059,Superalloys,single,3,0.9902,0.9851,0.9766,0.995
SUP_QA_0060,Superalloys,single,3,0.7366,0.6486,0.8756,0.8185
SUP_QA_0061,Superalloys,single,3,0.852,0.8285,0.962,0.9264
SUP_QA_0062,Superalloys,multi,3,0.5858,0.6181,0.7401,0.7349
SUP_QA_0063,Superalloys,single,3,0.9841,0.995,0.9724,0.995
SUP_QA_0064,Superalloys,multi,3,0.9902,0.995,0.995,0.9907
SUP_QA_0065,Superalloys,single,3,0.9902,0.995,0.9943,0.995
SUP_QA_0066,Superalloys,single,3,0.9803,0.9635,0.9795,0.9943
SUP_QA_0067,Superalloys,multi,3,0.9597,0.8011,0.9143,0.9147
SUP_QA_0068,Superalloys,single,3,0.9902,0.995,0.993,0.995
SUP_QA_0069,Superalloys,single,3,0.8568,0.8475,0.9802,0.903
SUP_QA_0070,Superalloys,multi,3,0.8393,0.7479,0.8978,0.8198
SUP_QA_0071,Superalloys,single,3,0.9288,0.8376,0.9052,0.9486
SUP_QA_0072,Superalloys,multi,3,0.9454,0.838,0.995,0.9107
SUP_QA_0073,Superalloys,multi,3,0.7042,0.673,0.7534,0.7562
SUP_QA_0074,Superalloys,multi,3,0.9123,0.9625,0.995,0.995
SUP_QA_0075,Superalloys,single,3,0.984,0.9542,0.9892,0.9901
SUP_QA_0076,Superalloys,single,3,0.8618,0.9209,0.9128,0.914
SUP_QA_0077,Superalloys,multi,3,0.957,0.995,0.9643,0.9853
SUP_QA_0078,Superalloys,single,3,0.6449,0.6427,0.7858,0.6513
SUP_QA_0079,Superalloys,single,3,0.9819,0.9253,0.971,0.9683
SUP_QA_0080,Superalloys,multi,3,0.9831,0.995,0.9798,0.9934
SUP_QA_0081,Superalloys,multi,3,0.8182,0.8014,0.9939,0.8688
SUP_QA_0082,Superalloys,multi,3,0.9621,0.995,0.9764,0.995
SUP_QA_0083,Superalloys,single,3,0.7896,0.6614,0.8275,0.5896
SUP_QA_0084,Superalloys,single,3,0.9536,0.9775,0.995,0.9881
SUP_QA_0085,Superalloys,single,3,0.9902,0.995,0.9752,0.9892
SUP_QA_0086,Superalloys,single,3,0.9839,0.995,0.9724,0.9926
SUP_QA_0087,Superalloys,multi,3,0.9902,0.9872,0.9949,0.9872
SUP_QA_0088,Superalloys,single,3,0.8285,0.8671,0.9418,0.933
SUP_QA_0089,Superalloys,single,3,0.9844,0.8892,0.9902,0.9283
SUP_QA_0090,Superalloys,single,3,0.8301,0.8911,0.9797,0.9537
SUP_QA_0091,Superalloys,multi,3,0.9208,0.8637,0.9191,0.8634
SUP_QA_0092,Superalloys,single,3,0.6118,0.5742,0.686,0.7462
SUP_QA_0093,Superalloys,multi,3,0.9456,0.9776,0.995,0.9755
SUP_QA_0094,Superalloys,multi,3,0.9812,0.995,0.9793,0.9939
SUP_QA_0095,Superalloys,multi,3,0.9509,0.8319,0.8256,0.9404
SUP_QA_0096,Superalloys,single,3,0.9688,0.989,0.995,0.9831
SUP_QA_0097,Superalloys,multi,3,0.9298,0.7873,0.9019,0.963
SUP_QA_0098,Superalloys,single,3,0.6906,0.6324,0.7449,0.6532
SUP_QA_0099,Superalloys,single,3,0.9807,0.995,0.9492,0.9788
SUP_QA_0100,Superalloys,multi,3,0.6346,0.6359,0.8156,0.7928
SUP_QA_0101,Superalloys,single,3,0.8891,0.911,0.995,0.9231
SUP_QA_0102,Superalloys,multi,3,0.9702,0.9226,0.9093,0.8314
SUP_QA_0103,Superalloys,multi,3,0.9827,0.995,0.995,0.9724
SUP_QA_0104,Superalloys,single,3,0.7638,0.8135,0.975,0.785
SUP_QA_0105,Superalloys,single,3,0.9855,0.995,0.9898,0.995
SUP_QA_0106,Superalloys,single,3,0.97,0.8539,0.877,0.8598
SUP_QA_0107,Superalloys,single,3,0.8595,0.833,0.9197,0.8233
SUP_QA_0108,Superalloys,single,3,0.9184,0.8919,0.9345,0.9194
SUP_QA_0109,Superalloys,single,3,0.8827,0.9165,0.8711,0.9463
SUP_QA_0110,Superalloys,single,3,0.9902,0.995,0.995,0.995
SUP_QA_0111,Superalloys,single,3,0.9538,0.8862,0.9567,0.8801
SUP_QA_0112,Superalloys,multi,3,0.9837,0.9904,0.995,0.995
SUP_QA_0113,Superalloys,single,3,0.8542,0.9045,0.9363,0.9111
SUP_QA_0114,Superalloys,single,3,0.7366,0.5914,0.6927,0.6513
SUP_QA_0115,Superalloys,multi,3,0.8783,0.9104,0.9673,0.9293
SUP_QA_0116,Superalloys,multi,3,0.9862,0.9602,0.9578,0.9461
SUP_QA_0117,Superalloys,multi,3,0.9231,0.9571,0.995,0.959
SUP_QA_0118,Superalloys,single,3,0.9139,0.8553,0.9106,0.9539
SUP_QA_0119,Superalloys,single,3,0.9718,0.9441,0.995,0.9823
SUP_QA_0120,Superalloys,single,3,0.8097,0.703,0.8377,0.8421
SUP_QA_0121,Superalloys,single,3,0.7549,0.6598,0.8407,0.6901
SUP_QA_0122,Superalloys,single,3,0.9902,0.995,0.993,0.995
SUP_QA_0123,Superalloys,single,3,0.9902,0.995,0.995,0.9743
SUP_QA_0124,Superalloys,single,3,0.6769,0.6727,0.8064,0.8128
SUP_QA_0125,Superalloys,multi,3,0.8926,0.9508,0.9337,0.9379
SUP_QA_0126,Superalloys,multi,3,0.7634,0.7526,0.7842,0.7746
SUP_QA_0127,Superalloys,single,3,0.9902,0.9846,0.995,0.995
SUP_QA_0128,Superalloys,multi,3,0.9655,0.9244,0.9545,0.9124
SUP_QA_0129,Superalloys,multi,3,0.7342,0.8495,0.8553,0.8706
SUP_QA_0130,Superalloys,multi,3,0.9878,0.9841,0.976,0.995
SUP_QA_0131,Superalloys,single,3,0.976,0.9152,0.9876,0.941
SUP_QA_0132,Superalloys,multi,3,0.9902,0.9861,0.9808,0.911
SEM_QA_0001,Semiconductors,single,3,0.8778,0.8894,0.8528,0.8268
SEM_QA_0002,Semiconductors,single,3,0.9851,0.8736,0.8288,0.9443
SEM_QA_0003,Semiconductors,single,3,0.8639,0.9012,0.8611,0.8714
SEM_QA_0004,Semiconductors,single,3,0.9902,0.995,0.9618,0.9798
SEM_QA_0005,Semiconductors,multi,3,0.9446,0.842,0.9231,0.8861
SEM_QA_0006,Semiconductors,multi,3,0.7635,0.9092,0.9012,0.815
SEM_QA_0007,Semiconductors,single,3,0.8346,0.8957,0.8901,0.8576
SEM_QA_0008,Semiconductors,single,3,0.8131,0.952,0.9074,0.8503
SEM_QA_0009,Semiconductors,single,3,0.962,0.995,0.9926,0.9346
SEM_QA_0010,Semiconductors,single,3,0.7693,0.7721,0.8364,0.7651
SEM_QA_0011,Semiconductors,single,3,0.6019,0.503,0.661,0.6586
SEM_QA_0012,Semiconductors,single,3,0.9702,0.8848,0.9294,0.9205
SEM_QA_0013,Semiconductors,multi,3,0.9902,0.995,0.9799,0.9802
SEM_QA_0014,Semiconductors,single,3,0.9341,0.9912,0.9751,0.9678
SEM_QA_0015,Semiconductors,multi,3,0.9768,0.995,0.9885,0.9858
SEM_QA_0016,Semiconductors,single,3,0.8086,0.7595,0.7794,0.7667
SEM_QA_0017,Semiconductors,single,3,0.9489,0.9639,0.9835,0.9012
SEM_QA_0018,Semiconductors,multi,3,0.946,0.8697,0.9619,0.9477
SEM_QA_0019,Semiconductors,single,3,0.9902,0.995,0.9788,0.9884
SEM_QA_0020,Semiconductors,single,3,0.8062,0.9327,0.9531,0.9338
SEM_QA_0021,Semiconductors,single,3,0.8685,0.9019,0.9808,0.9377
SEM_QA_0022,Semiconductors,single,3,0.9405,0.9762,0.995,0.9773
SEM_QA_0023,Semiconductors,single,3,0.7993,0.6751,0.8637,0.9287
SEM_QA_0024,Semiconductors,multi,3,0.6859,0.6393,0.7698,0.7519
SEM_QA_0025,Semiconductors,single,3,0.8891,0.9414,0.995,0.9354
SEM_QA_0026,Semiconductors,single,3,0.9541,0.9183,0.9905,0.9613
SEM_QA_0027,Semiconductors,single,3,0.9479,0.9598,0.9821,0.995
SEM_QA_0028,Semiconductors,multi,3,0.9757,0.9944,0.9645,0.9347
SEM_QA_0029,Semiconductors,single,3,0.8946,0.8944,0.9342,0.9391
SEM_QA_0030,Semiconductors,single,3,0.8494,0.8486,0.8994,0.9003
SEM_QA_0031,Semiconductors,multi,3,0.9781,0.995,0.964,0.995
SEM_QA_0032,Semiconductors,single,3,0.9407,0.8998,0.952,0.9067
SEM_QA_0033,Semiconductors,multi,3,0.7931,0.7729,0.7684,0.8103
SEM_QA_0034,Semiconductors,multi,3,0.8495,0.8373,0.8395,0.8252
SEM_QA_0035,Semiconductors,single,3,0.9889,0.995,0.9828,0.9936
SEM_QA_0036,Semiconductors,single,3,0.9898,0.9897,0.9906,0.9354
SEM_QA_0037,Semiconductors,multi,3,0.9902,0.9735,0.9791,0.9818
SEM_QA_0038,Semiconductors,single,3,0.749,0.579,0.7414,0.774
SEM_QA_0039,Semiconductors,multi,3,0.7604,0.7928,0.8343,0.7961
SEM_QA_0040,Semiconductors,multi,3,0.9226,0.9764,0.9512,0.9584
SEM_QA_0041,Semiconductors,single,3,0.9263,0.8522,0.995,0.8794
SEM_QA_0042,Semiconductors,multi,3,0.9863,0.9846,0.995,0.9863
SEM_QA_0043,Semiconductors,multi,3,0.8641,0.9279,0.8249,0.8555
SEM_QA_0044,Semiconductors,multi,3,0.7106,0.7948,0.8329,0.8041
SEM_QA_0045,Semiconductors,single,3,0.9014,0.885,0.9567,0.9266
SEM_QA_0046,Semiconductors,single,3,0.8296,0.8048,0.9003,0.8778
SEM_QA_0047,Semiconductors,single,3,0.9815,0.995,0.986,0.9465
SEM_QA_0048,Semiconductors,multi,3,0.915,0.8732,0.8737,0.9205
SEM_QA_0049,Semiconductors,multi,3,0.7039,0.6634,0.6807,0.8228
SEM_QA_0050,Semiconductors,single,3,0.802,0.8611,0.8303,0.7831
SEM_QA_0051,Semiconductors,single,3,0.8886,0.943,0.9918,0.9887
SEM_QA_0052,Semiconductors,single,3,0.967,0.9789,0.995,0.9875
SEM_QA_0053,Semiconductors,single,3,0.7492,0.8309,0.878,0.8056
SEM_QA_0054,Semiconductors,single,3,0.7686,0.717,0.832,0.8001
SEM_QA_0055,Semiconductors,multi,3,0.6779,0.6921,0.6877,0.7151
SEM_QA_0056,Semiconductors,multi,3,0.9335,0.995,0.9788,0.9868
SEM_QA_0057,Semiconductors,multi,3,0.8576,0.8255,0.9052,0.8524
SEM_QA_0058,Semiconductors,multi,3,0.9902,0.995,0.9772,0.995
SEM_QA_0059,Semiconductors,single,3,0.7752,0.7148,0.8628,0.8541
SEM_QA_0060,Semiconductors,single,3,0.835,0.7213,0.8819,0.8082
SEM_QA_0061,Semiconductors,single,3,0.964,0.9825,0.9853,0.9801
SEM_QA_0062,Semiconductors,single,3,0.9744,0.995,0.9747,0.9457
SEM_QA_0063,Semiconductors,multi,3,0.9629,0.995,0.9835,0.995
SEM_QA_0064,Semiconductors,multi,3,0.8102,0.8752,0.8621,0.849
SEM_QA_0065,Semiconductors,single,3,0.76,0.7609,0.8926,0.9
SEM_QA_0066,Semiconductors,multi,3,0.8478,0.9927,0.9644,0.9589
SEM_QA_0067,Semiconductors,single,3,0.9902,0.9895,0.9941,0.9836
SEM_QA_0068,Semiconductors,multi,3,0.9902,0.995,0.995,0.9932
SEM_QA_0069,Semiconductors,multi,3,0.9027,0.8795,0.8846,0.9301
SEM_QA_0070,Semiconductors,single,3,0.9846,0.995,0.9938,0.995
SEM_QA_0071,Semiconductors,single,3,0.936,0.9365,0.995,0.9487
SEM_QA_0072,Semiconductors,single,3,0.8458,0.9372,0.9678,0.8554
SEM_QA_0073,Semiconductors,single,3,0.9876,0.995,0.9819,0.9929
SEM_QA_0074,Semiconductors,single,3,0.9516,0.939,0.9602,0.886
SEM_QA_0075,Semiconductors,single,3,0.8525,0.9691,0.9541,0.9433
SEM_QA_0076,Semiconductors,multi,3,0.7963,0.7637,0.8455,0.7884
SEM_QA_0077,Semiconductors,single,3,0.9719,0.9141,0.9262,0.9068
SEM_QA_0078,Semiconductors,single,3,0.9706,0.9578,0.9689,0.995
SEM_QA_0079,Semiconductors,multi,3,0.9347,0.9648,0.9429,0.9174
SEM_QA_0080,Semiconductors,single,3,0.9798,0.9128,0.995,0.8986
SEM_QA_0081,Semiconductors,single,3,0.9902,0.9359,0.9749,0.995
SEM_QA_0082,Semiconductors,single,3,0.9902,0.995,0.995,0.9689
SEM_QA_0083,Semiconductors,single,3,0.6888,0.691,0.665,0.7202
SEM_QA_0084,Semiconductors,multi,3,0.896,0.9009,0.9318,0.9379
SEM_QA_0085,Semiconductors,single,3,0.9902,0.991,0.995,0.9635
SEM_QA_0086,Semiconductors,multi,3,0.7086,0.7992,0.8586,0.7978
SEM_QA_0087,Semiconductors,multi,3,0.8798,0.959,0.9055,0.9404
SEM_QA_0088,Semiconductors,single,3,0.8419,0.9616,0.995,0.9726
SEM_QA_0089,Semiconductors,single,3,0.8751,0.9315,0.9452,0.9632
SEM_QA_0090,Semiconductors,single,3,0.9112,0.995,0.9843,0.995
SEM_QA_0091,Semiconductors,single,3,0.7804,0.6667,0.7544,0.86
SEM_QA_0092,Semiconductors,single,3,0.8744,0.8853,0.9316,0.8728
SEM_QA_0093,Semiconductors,single,3,0.9735,0.9928,0.995,0.9762
SEM_QA_0094,Semiconductors,single,3,0.9825,0.995,0.995,0.9742
SEM_QA_0095,Semiconductors,multi,3,0.775,0.7816,0.7478,0.8725
SEM_QA_0096,Semiconductors,multi,3,0.9902,0.9778,0.985,0.9882
SEM_QA_0097,Semiconductors,single,3,0.9902,0.995,0.995,0.9902
SEM_QA_0098,Semiconductors,single,3,0.9863,0.995,0.9713,0.9772
SEM_QA_0099,Semiconductors,single,3,0.9735,0.995,0.9735,0.995
SEM_QA_0100,Semiconductors,multi,3,0.9902,0.9605,0.984,0.9274
SEM_QA_0101,Semiconductors,single,3,0.9361,0.995,0.995,0.995
SEM_QA_0102,Semiconductors,single,3,0.9831,0.9427,0.985,0.9538
SEM_QA_0103,Semiconductors,multi,3,0.9812,0.995,0.9867,0.9835
SEM_QA_0104,Semiconductors,single,3,0.8444,0.7683,0.8397,0.8462
SEM_QA_0105,Semiconductors,multi,3,0.7861,0.8546,0.8173,0.8727
SEM_QA_0106,Semiconductors,multi,3,0.9546,0.995,0.995,0.992
SEM_QA_0107,Semiconductors,single,3,0.9902,0.995,0.9867,0.9788
SEM_QA_0108,Semiconductors,multi,3,0.7644,0.8459,0.8818,0.8164
SEM_QA_0109,Semiconductors,single,3,0.9194,0.9944,0.9686,0.9668
SEM_QA_0110,Semiconductors,multi,3,0.6099,0.7672,0.7624,0.7114
SEM_QA_0111,Semiconductors,single,3,0.9902,0.9819,0.9851,0.9804
SEM_QA_0112,Semiconductors,single,3,0.9356,0.9244,0.995,0.9152
SEM_QA_0113,Semiconductors,single,3,0.8632,0.9212,0.8706,0.8368
SEM_QA_0114,Semiconductors,single,3,0.9572,0.9891,0.981,0.995
SEM_QA_0115,Semiconductors,multi,3,0.8587,0.8022,0.7975,0.7758
SEM_QA_0116,Semiconductors,single,3,0.987,0.995,0.9768,0.9623
SEM_QA_0117,Semiconductors,multi,3,0.9902,0.995,0.9777,0.995
SEM_QA_0118,Semiconductors,single,3,0.9902,0.9923,0.9931,0.9931
SEM_QA_0119,Semiconductors,single,3,0.945,0.9669,0.9878,0.9897
SEM_QA_0120,Semiconductors,single,3,0.8454,0.8884,0.7913,0.829
SEM_QA_0121,Semiconductors,single,3,0.5529,0.6964,0.7219,0.7694
SEM_QA_0122,Semiconductors,single,3,0.9318,0.995,0.9684,0.9728
SEM_QA_0123,Semiconductors,single,3,0.8898,0.995,0.9835,0.9879
SEM_QA_0124,Semiconductors,single,3,0.9623,0.9389,0.8832,0.9445
SEM_QA_0125,Semiconductors,single,3,0.9902,0.995,0.9675,0.9855
SEM_QA_0126,Semiconductors,multi,3,0.8866,0.9752,0.9856,0.995
BAT_QA_0001,Batteries,single,3,0.8203,0.79,0.8562,0.8772
BAT_QA_0002,Batteries,single,3,0.9762,0.995,0.9882,0.9862
BAT_QA_0003,Batteries,multi,3,0.894,0.995,0.9887,0.9824
BAT_QA_0004,Batteries,single,3,0.8073,0.995,0.9794,0.995
BAT_QA_0005,Batteries,single,3,0.9852,0.995,0.995,0.9863
BAT_QA_0006,Batteries,single,3,0.9895,0.995,0.986,0.9755
BAT_QA_0007,Batteries,multi,3,0.9732,0.9879,0.9492,0.9755
BAT_QA_0008,Batteries,single,3,0.9902,0.9947,0.9834,0.995
BAT_QA_0009,Batteries,single,3,0.9477,0.9305,0.9605,0.9677
BAT_QA_0010,Batteries,single,3,0.9826,0.9334,0.9605,0.995
BAT_QA_0011,Batteries,single,3,0.9566,0.8642,0.8948,0.995
BAT_QA_0012,Batteries,single,3,0.8528,0.9312,0.9387,0.8868
BAT_QA_0013,Batteries,single,3,0.9767,0.995,0.9816,0.9873
BAT_QA_0014,Batteries,multi,3,0.9709,0.929,0.9769,0.9824
BAT_QA_0015,Batteries,multi,3,0.9737,0.9936,0.967,0.9892
BAT_QA_0016,Batteries,single,3,0.7478,0.6372,0.6802,0.7488
BAT_QA_0017,Batteries,multi,3,0.7561,0.8778,0.8976,0.8926
BAT_QA_0018,Batteries,single,3,0.6522,0.6168,0.6533,0.7222
BAT_QA_0019,Batteries,single,3,0.9355,0.911,0.995,0.9681
BAT_QA_0020,Batteries,single,3,0.4995,0.4744,0.4337,0.5585
BAT_QA_0021,Batteries,single,3,0.7045,0.7308,0.787,0.8395
BAT_QA_0022,Batteries,multi,3,0.6717,0.7187,0.7884,0.8016
BAT_QA_0023,Batteries,single,3,0.9902,0.9436,0.9871,0.995
BAT_QA_0024,Batteries,single,3,0.9407,0.9222,0.9245,0.929
BAT_QA_0025,Batteries,single,3,0.9455,0.9764,0.9646,0.9641
BAT_QA_0026,Batteries,multi,3,0.8037,0.825,0.8544,0.827
BAT_QA_0027,Batteries,single,3,0.9902,0.9945,0.9847,0.995
BAT_QA_0028,Batteries,single,3,0.9459,0.9301,0.9796,0.9405
BAT_QA_0029,Batteries,single,3,0.9555,0.995,0.995,0.9795
BAT_QA_0030,Batteries,single,3,0.9902,0.9689,0.9728,0.9846
BAT_QA_0031,Batteries,multi,3,0.9902,0.995,0.9885,0.995
BAT_QA_0032,Batteries,multi,3,0.9814,0.9838,0.9107,0.9856
BAT_QA_0033,Batteries,single,3,0.9718,0.995,0.9871,0.995
BAT_QA_0034,Batteries,single,3,0.9656,0.9709,0.8405,0.8364
BAT_QA_0035,Batteries,multi,3,0.9297,0.995,0.9738,0.9507
