query_id,domain,question_type,run,faithfulness,answer_relevancy,context_recall,context_precision
SEM_QA_0064,Semiconductors,multi,3,0.7693,0.829,0.8356,0.8202
SEM_QA_0065,Semiconductors,single,3,0.7145,0.72,0.8546,0.8928
SEM_QA_0066,Semiconductors,multi,3,0.8689,0.9772,0.995,0.9623
SEM_QA_0067,Semiconductors,single,3,0.995,0.9545,0.995,0.995
SEM_QA_0068,Semiconductors,multi,3,0.995,0.995,0.995,0.995
SEM_QA_0069,Semiconductors,multi,3,0.8992,0.8405,0.8475,0.9404
SEM_QA_0070,Semiconductors,single,3,0.9915,0.995,0.995,0.995
SEM_QA_0071,Semiconductors,single,3,0.962,0.9324,0.995,0.967
SEM_QA_0072,Semiconductors,single,3,0.8385,0.9197,0.9319,0.8781
SEM_QA_0073,Semiconductors,single,3,0.995,0.995,0.995,0.995
SEM_QA_0074,Semiconductors,single,3,0.9548,0.9272,0.9502,0.8929
SEM_QA_0075,Semiconductors,single,3,0.8595,0.9571,0.9447,0.9317
SEM_QA_0076,Semiconductors,multi,3,0.7775,0.7367,0.8288,0.7686
SEM_QA_0077,Semiconductors,single,3,0.995,0.8694,0.9069,0.8942
SEM_QA_0078,Semiconductors,single,3,0.995,0.9581,0.973,0.995
SEM_QA_0079,Semiconductors,multi,3,0.9388,0.9438,0.9241,0.8808
SEM_QA_0080,Semiconductors,single,3,0.9886,0.8762,0.995,0.891
SEM_QA_0081,Semiconductors,single,3,0.9942,0.9153,0.9799,0.9805
SEM_QA_0082,Semiconductors,single,3,0.995,0.995,0.995,0.995
SEM_QA_0083,Semiconductors,single,3,0.6399,0.6106,0.619,0.6894
SEM_QA_0084,Semiconductors,multi,3,0.8699,0.8649,0.9574,0.936
SEM_QA_0085,Semiconductors,single,3,0.995,0.995,0.995,0.9932
SEM_QA_0086,Semiconductors,multi,3,0.6826,0.7269,0.8698,0.778
SEM_QA_0087,Semiconductors,multi,3,0.8905,0.9173,0.9053,0.9201
SEM_QA_0088,Semiconductors,single,3,0.8221,0.9239,0.995,0.9679
SEM_QA_0089,Semiconductors,single,3,0.8794,0.8841,0.9172,0.965
SEM_QA_0090,Semiconductors,single,3,0.9142,0.9919,0.995,0.995
SEM_QA_0091,Semiconductors,single,3,0.7426,0.5939,0.7129,0.83
SEM_QA_0092,Semiconductors,single,3,0.8406,0.8572,0.9418,0.848
SEM_QA_0093,Semiconductors,single,3,0.995,0.995,0.995,0.995
SEM_QA_0094,Semiconductors,single,3,0.995,0.995,0.995,0.995
SEM_QA_0095,Semiconductors,multi,3,0.7506,0.7073,0.6996,0.8205
SEM_QA_0096,Semiconductors,multi,3,0.995,0.9516,0.9934,0.995
SEM_QA_0097,Semiconductors,single,3,0.995,0.995,0.995,0.995
SEM_QA_0098,Semiconductors,single,3,0.995,0.9866,0.9874,0.9768
SEM_QA_0099,Semiconductors,single,3,0.995,0.995,0.995,0.995
SEM_QA_0100,Semiconductors,multi,3,0.9685,0.948,0.9665,0.9262
SEM_QA_0101,Semiconductors,single,3,0.9336,0.995,0.995,0.995
SEM_QA_0102,Semiconductors,single,3,0.9882,0.9123,0.995,0.9448
SEM_QA_0103,Semiconductors,multi,3,0.995,0.995,0.995,0.995
SEM_QA_0104,Semiconductors,single,3,0.8378,0.71,0.8356,0.8389
SEM_QA_0105,Semiconductors,multi,3,0.775,0.8058,0.8066,0.881
SEM_QA_0106,Semiconductors,multi,3,0.995,0.995,0.995,0.995
SEM_QA_0107,Semiconductors,single,3,0.995,0.995,0.995,0.995
SEM_QA_0108,Semiconductors,multi,3,0.7378,0.8093,0.8513,0.7733
SEM_QA_0109,Semiconductors,single,3,0.9293,0.9743,0.9701,0.9864
SEM_QA_0110,Semiconductors,multi,3,0.5967,0.6914,0.7327,0.685
SEM_QA_0111,Semiconductors,single,3,0.995,0.9526,0.9831,0.9868
SEM_QA_0112,Semiconductors,single,3,0.9515,0.9046,0.995,0.911
SEM_QA_0113,Semiconductors,single,3,0.8492,0.8693,0.856,0.826
SEM_QA_0114,Semiconductors,single,3,0.9655,0.9854,0.9637,0.995
SEM_QA_0115,Semiconductors,multi,3,0.8541,0.749,0.7707,0.764
SEM_QA_0116,Semiconductors,single,3,0.995,0.9879,0.995,0.9871
SEM_QA_0117,Semiconductors,multi,3,0.995,0.995,0.995,0.995
SEM_QA_0118,Semiconductors,single,3,0.995,0.9572,0.9884,0.995
SEM_QA_0119,Semiconductors,single,3,0.9805,0.9505,0.995,0.995
SEM_QA_0120,Semiconductors,single,3,0.8363,0.8465,0.7574,0.814
SEM_QA_0121,Semiconductors,single,3,0.5032,0.6094,0.6751,0.7318
SEM_QA_0122,Semiconductors,single,3,0.935,0.9943,0.9653,0.995
SEM_QA_0123,Semiconductors,single,3,0.893,0.995,0.995,0.9882
SEM_QA_0124,Semiconductors,single,3,0.9748,0.9088,0.8934,0.9439
SEM_QA_0125,Semiconductors,single,3,0.995,0.995,0.995,0.995
SEM_QA_0126,Semiconductors,multi,3,0.8829,0.9538,0.995,0.995
BAT_QA_0001,Batteries,single,1,0.8737,0.7956,0.8302,0.8856
BAT_QA_0002,Batteries,single,1,0.995,0.995,0.9636,0.995
BAT_QA_0003,Batteries,multi,1,0.995,0.995,0.9849,0.995
BAT_QA_0004,Batteries,single,1,0.8452,0.9858,0.995,0.995
BAT_QA_0005,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0006,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0007,Batteries,multi,1,0.9536,0.8703,0.9732,0.995
BAT_QA_0008,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0009,Batteries,single,1,0.973,0.9366,0.9081,0.9646
BAT_QA_0010,Batteries,single,1,0.995,0.995,0.9808,0.995
BAT_QA_0011,Batteries,single,1,0.9529,0.8701,0.8882,0.995
BAT_QA_0012,Batteries,single,1,0.8291,0.8732,0.9405,0.9171
BAT_QA_0013,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0014,Batteries,multi,1,0.995,0.9015,0.995,0.995
BAT_QA_0015,Batteries,multi,1,0.995,0.995,0.995,0.995
BAT_QA_0016,Batteries,single,1,0.6978,0.5462,0.6896,0.7077
BAT_QA_0017,Batteries,multi,1,0.6525,0.8837,0.8759,0.9354
BAT_QA_0018,Batteries,single,1,0.5917,0.6148,0.5708,0.6619
BAT_QA_0019,Batteries,single,1,0.9492,0.9889,0.9346,0.995
BAT_QA_0020,Batteries,single,1,0.4737,0.3937,0.4289,0.5311
BAT_QA_0021,Batteries,single,1,0.6991,0.7325,0.7078,0.8525
BAT_QA_0022,Batteries,multi,1,0.6773,0.6982,0.7114,0.8411
BAT_QA_0023,Batteries,single,1,0.995,0.9376,0.9797,0.995
BAT_QA_0024,Batteries,single,1,0.8594,0.9606,0.9116,0.995
BAT_QA_0025,Batteries,single,1,0.995,0.978,0.9484,0.995
BAT_QA_0026,Batteries,multi,1,0.8524,0.8153,0.8683,0.8834
BAT_QA_0027,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0028,Batteries,single,1,0.9595,0.9666,0.9597,0.9461
BAT_QA_0029,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0030,Batteries,single,1,0.9887,0.995,0.995,0.995
BAT_QA_0031,Batteries,multi,1,0.995,0.995,0.995,0.995
BAT_QA_0032,Batteries,multi,1,0.995,0.9742,0.8941,0.995
BAT_QA_0033,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0034,Batteries,single,1,0.9141,0.9306,0.8539,0.8916
BAT_QA_0035,Batteries,multi,1,0.995,0.995,0.908,0.995
BAT_QA_0036,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0037,Batteries,multi,1,0.835,0.7457,0.7869,0.8388
BAT_QA_0038,Batteries,single,1,0.9819,0.868,0.9505,0.995
BAT_QA_0039,Batteries,multi,1,0.8389,0.8241,0.7512,0.8795
BAT_QA_0040,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0041,Batteries,single,1,0.8497,0.7098,0.8356,0.9555
BAT_QA_0042,Batteries,multi,1,0.8502,0.9119,0.867,0.946
BAT_QA_0043,Batteries,single,1,0.9347,0.995,0.995,0.995
BAT_QA_0044,Batteries,single,1,0.9009,0.9659,0.9898,0.995
BAT_QA_0045,Batteries,multi,1,0.995,0.995,0.995,0.995
BAT_QA_0046,Batteries,multi,1,0.7521,0.7013,0.7945,0.6878
BAT_QA_0047,Batteries,single,1,0.8986,0.8968,0.8616,0.9618
BAT_QA_0048,Batteries,single,1,0.995,0.9052,0.9362,0.995
BAT_QA_0049,Batteries,single,1,0.9175,0.8965,0.8811,0.9683
BAT_QA_0050,Batteries,single,1,0.8623,0.7748,0.8727,0.9248
BAT_QA_0051,Batteries,single,1,0.7968,0.7259,0.7283,0.7695
BAT_QA_0052,Batteries,single,1,0.8963,0.8029,0.7441,0.823
BAT_QA_0053,Batteries,single,1,0.8184,0.8612,0.7753,0.9248
BAT_QA_0054,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0055,Batteries,single,1,0.8094,0.7664,0.7848,0.9431
BAT_QA_0056,Batteries,single,1,0.9665,0.8645,0.971,0.9579
BAT_QA_0057,Batteries,multi,1,0.9423,0.9293,0.995,0.995
BAT_QA_0058,Batteries,single,1,0.957,0.9479,0.8267,0.9784
BAT_QA_0059,Batteries,single,1,0.9902,0.9317,0.9674,0.9871
BAT_QA_0060,Batteries,multi,1,0.7717,0.7325,0.8181,0.8965
BAT_QA_0061,Batteries,single,1,0.7492,0.7118,0.8019,0.8119
BAT_QA_0062,Batteries,multi,1,0.7552,0.6299,0.7149,0.791
BAT_QA_0063,Batteries,single,1,0.995,0.8776,0.9159,0.995
BAT_QA_0064,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0065,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0066,Batteries,single,1,0.7691,0.7785,0.7546,0.8414
BAT_QA_0067,Batteries,single,1,0.8578,0.8774,0.8331,0.9029
BAT_QA_0068,Batteries,multi,1,0.995,0.9028,0.995,0.995
BAT_QA_0069,Batteries,single,1,0.7493,0.6427,0.7355,0.8305
BAT_QA_0070,Batteries,multi,1,0.9704,0.9671,0.995,0.995
BAT_QA_0071,Batteries,single,1,0.9646,0.858,0.91,0.9753
BAT_QA_0072,Batteries,multi,1,0.9749,0.9406,0.9689,0.995
BAT_QA_0073,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0074,Batteries,multi,1,0.7353,0.5829,0.7336,0.7261
BAT_QA_0075,Batteries,single,1,0.926,0.995,0.9552,0.995
BAT_QA_0076,Batteries,multi,1,0.847,0.7068,0.9071,0.8538
BAT_QA_0077,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0078,Batteries,single,1,0.8852,0.9458,0.9573,0.995
BAT_QA_0079,Batteries,multi,1,0.8579,0.7752,0.8192,0.8172
BAT_QA_0080,Batteries,single,1,0.995,0.995,0.9772,0.995
BAT_QA_0081,Batteries,single,1,0.9665,0.9065,0.9051,0.995
BAT_QA_0082,Batteries,multi,1,0.995,0.9248,0.995,0.995
BAT_QA_0083,Batteries,single,1,0.6248,0.7316,0.8323,0.8414
BAT_QA_0084,Batteries,single,1,0.9501,0.8853,0.9233,0.995
BAT_QA_0085,Batteries,multi,1,0.8144,0.6592,0.7438,0.8471
BAT_QA_0086,Batteries,multi,1,0.9023,0.995,0.9458,0.995
BAT_QA_0087,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0088,Batteries,single,1,0.9011,0.8229,0.7985,0.8332
BAT_QA_0089,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0090,Batteries,single,1,0.9766,0.9513,0.995,0.9547
BAT_QA_0091,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0092,Batteries,single,1,0.7739,0.8177,0.8104,0.8968
BAT_QA_0093,Batteries,single,1,0.9145,0.8399,0.7992,0.995
BAT_QA_0094,Batteries,single,1,0.7492,0.679,0.7969,0.8643
BAT_QA_0095,Batteries,single,1,0.9875,0.9772,0.8752,0.995
BAT_QA_0096,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0097,Batteries,multi,1,0.7636,0.6381,0.755,0.8345
BAT_QA_0098,Batteries,multi,1,0.8443,0.7008,0.7403,0.8434
BAT_QA_0099,Batteries,single,1,0.8621,0.7509,0.8867,0.9189
BAT_QA_0100,Batteries,multi,1,0.995,0.8789,0.9738,0.9697
BAT_QA_0101,Batteries,single,1,0.9456,0.9345,0.995,0.9392
BAT_QA_0102,Batteries,multi,1,0.9157,0.8836,0.9783,0.9852
BAT_QA_0103,Batteries,single,1,0.995,0.9898,0.8843,0.995
BAT_QA_0104,Batteries,multi,1,0.8643,0.8432,0.8089,0.8821
BAT_QA_0105,Batteries,single,1,0.9037,0.7801,0.8742,0.9027
BAT_QA_0106,Batteries,multi,1,0.9342,0.8105,0.9325,0.9536
BAT_QA_0107,Batteries,multi,1,0.8927,0.8533,0.8771,0.921
BAT_QA_0108,Batteries,single,1,0.9875,0.9235,0.9136,0.8976
BAT_QA_0109,Batteries,single,1,0.9042,0.7802,0.7535,0.9056
BAT_QA_0110,Batteries,single,1,0.9009,0.8509,0.8831,0.9052
BAT_QA_0111,Batteries,multi,1,0.995,0.9885,0.995,0.995
BAT_QA_0112,Batteries,single,1,0.995,0.9541,0.995,0.995
BAT_QA_0113,Batteries,multi,1,0.9521,0.8508,0.9948,0.995
BAT_QA_0114,Batteries,multi,1,0.8608,0.8077,0.8332,0.7825
BAT_QA_0115,Batteries,multi,1,0.995,0.995,0.995,0.995
BAT_QA_0116,Batteries,single,1,0.995,0.995,0.995,0.995
BAT_QA_0117,Batteries,multi,1,0.7534,0.8164,0.7826,0.9067
BAT_QA_0118,Batteries,single,1,0.9129,0.8051,0.8547,0.9444
BAT_QA_0119,Batteries,single,1,0.7003,0.753,0.7297,0.7628
BAT_QA_0120,Batteries,single,1,0.9835,0.9425,0.8897,0.9695
BAT_QA_0121,Batteries,single,1,0.9108,0.7839,0.868,0.9464
BAT_QA_0122,Batteries,single,1,0.995,0.9394,0.995,0.9866
BAT_QA_0123,Batteries,single,1,0.995,0.995,0.9368,0.995
BAT_QA_0124,Batteries,single,1,0.7211,0.7211,0.7394,0.8336
BAT_QA_0001,Batteries,single,2,0.8463,0.7777,0.7973,0.9092
BAT_QA_0002,Batteries,single,2,0.995,0.995,0.9613,0.995
BAT_QA_0003,Batteries,multi,2,0.9149,0.995,0.995,0.995
BAT_QA_0004,Batteries,single,2,0.8122,0.9683,0.995,0.995
BAT_QA_0005,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0006,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0007,Batteries,multi,2,0.9932,0.9328,0.9016,0.9706
BAT_QA_0008,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0009,Batteries,single,2,0.8955,0.97,0.8789,0.995
BAT_QA_0010,Batteries,single,2,0.995,0.995,0.9934,0.995
BAT_QA_0011,Batteries,single,2,0.9433,0.8893,0.9284,0.995
BAT_QA_0012,Batteries,single,2,0.8079,0.8612,0.927,0.8964
BAT_QA_0013,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0014,Batteries,multi,2,0.9937,0.9045,0.9884,0.995
BAT_QA_0015,Batteries,multi,2,0.995,0.995,0.995,0.995
BAT_QA_0016,Batteries,single,2,0.6897,0.6926,0.6143,0.6661
BAT_QA_0017,Batteries,multi,2,0.6686,0.9119,0.8881,0.8875
BAT_QA_0018,Batteries,single,2,0.6213,0.6484,0.5958,0.7147
BAT_QA_0019,Batteries,single,2,0.9453,0.9199,0.9948,0.995
BAT_QA_0020,Batteries,single,2,0.4468,0.4562,0.3732,0.4994
BAT_QA_0021,Batteries,single,2,0.6929,0.6462,0.6816,0.8414
BAT_QA_0022,Batteries,multi,2,0.6378,0.7152,0.7298,0.8177
BAT_QA_0023,Batteries,single,2,0.995,0.9557,0.9373,0.995
BAT_QA_0024,Batteries,single,2,0.8345,0.995,0.9354,0.9396
BAT_QA_0025,Batteries,single,2,0.995,0.995,0.9055,0.9896
BAT_QA_0026,Batteries,multi,2,0.7611,0.808,0.8333,0.8822
BAT_QA_0027,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0028,Batteries,single,2,0.9668,0.9426,0.9458,0.9361
BAT_QA_0029,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0030,Batteries,single,2,0.995,0.995,0.9297,0.995
BAT_QA_0031,Batteries,multi,2,0.995,0.995,0.9401,0.995
BAT_QA_0032,Batteries,multi,2,0.995,0.9661,0.9112,0.995
BAT_QA_0033,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0034,Batteries,single,2,0.8898,0.9477,0.7847,0.8991
BAT_QA_0035,Batteries,multi,2,0.9649,0.995,0.9578,0.9868
BAT_QA_0036,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0037,Batteries,multi,2,0.8303,0.7934,0.7707,0.8164
BAT_QA_0038,Batteries,single,2,0.9494,0.9301,0.8945,0.995
BAT_QA_0039,Batteries,multi,2,0.7393,0.798,0.7478,0.8664
BAT_QA_0040,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0041,Batteries,single,2,0.8145,0.7434,0.8019,0.8847
BAT_QA_0042,Batteries,multi,2,0.8369,0.9444,0.8981,0.9685
BAT_QA_0043,Batteries,single,2,0.8978,0.995,0.995,0.995
BAT_QA_0044,Batteries,single,2,0.8878,0.9741,0.8936,0.9095
BAT_QA_0045,Batteries,multi,2,0.995,0.995,0.995,0.995
BAT_QA_0046,Batteries,multi,2,0.7553,0.7672,0.7975,0.692
BAT_QA_0047,Batteries,single,2,0.8977,0.9553,0.9052,0.9342
BAT_QA_0048,Batteries,single,2,0.9701,0.9391,0.9089,0.9557
BAT_QA_0049,Batteries,single,2,0.8418,0.8528,0.8824,0.9365
BAT_QA_0050,Batteries,single,2,0.8424,0.7975,0.8328,0.8747
BAT_QA_0051,Batteries,single,2,0.783,0.7268,0.759,0.7918
BAT_QA_0052,Batteries,single,2,0.8399,0.7951,0.7894,0.8045
BAT_QA_0053,Batteries,single,2,0.7282,0.8732,0.8192,0.9216
BAT_QA_0054,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0055,Batteries,single,2,0.7883,0.7589,0.7691,0.8761
BAT_QA_0056,Batteries,single,2,0.9689,0.9787,0.912,0.9625
BAT_QA_0057,Batteries,multi,2,0.9619,0.9869,0.9242,0.9923
BAT_QA_0058,Batteries,single,2,0.9588,0.995,0.8286,0.9398
BAT_QA_0059,Batteries,single,2,0.9298,0.9539,0.995,0.9453
BAT_QA_0060,Batteries,multi,2,0.7859,0.7701,0.7898,0.8631
BAT_QA_0061,Batteries,single,2,0.7672,0.705,0.7976,0.8138
BAT_QA_0062,Batteries,multi,2,0.7074,0.646,0.7469,0.7614
BAT_QA_0063,Batteries,single,2,0.9608,0.9242,0.8991,0.9325
BAT_QA_0064,Batteries,single,2,0.995,0.9819,0.995,0.995
BAT_QA_0065,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0066,Batteries,single,2,0.7544,0.7884,0.7779,0.8081
BAT_QA_0067,Batteries,single,2,0.8284,0.8456,0.8271,0.9024
BAT_QA_0068,Batteries,multi,2,0.9752,0.9088,0.9907,0.995
BAT_QA_0069,Batteries,single,2,0.6743,0.6443,0.6959,0.7932
BAT_QA_0070,Batteries,multi,2,0.9841,0.9122,0.995,0.995
BAT_QA_0071,Batteries,single,2,0.9159,0.8991,0.9106,0.9737
BAT_QA_0072,Batteries,multi,2,0.9617,0.9547,0.9849,0.995
BAT_QA_0073,Batteries,single,2,0.995,0.995,0.995,0.9917
BAT_QA_0074,Batteries,multi,2,0.7126,0.6342,0.6782,0.7716
BAT_QA_0075,Batteries,single,2,0.9167,0.995,0.9301,0.995
BAT_QA_0076,Batteries,multi,2,0.7605,0.838,0.8367,0.8351
BAT_QA_0077,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0078,Batteries,single,2,0.8694,0.9167,0.9511,0.9948
BAT_QA_0079,Batteries,multi,2,0.8857,0.8247,0.7953,0.7857
BAT_QA_0080,Batteries,single,2,0.995,0.995,0.9593,0.995
BAT_QA_0081,Batteries,single,2,0.9525,0.905,0.9242,0.9866
BAT_QA_0082,Batteries,multi,2,0.9438,0.9764,0.995,0.995
BAT_QA_0083,Batteries,single,2,0.5848,0.7689,0.793,0.8253
BAT_QA_0084,Batteries,single,2,0.8759,0.9457,0.97,0.995
BAT_QA_0085,Batteries,multi,2,0.7413,0.714,0.6664,0.8516
BAT_QA_0086,Batteries,multi,2,0.8971,0.9654,0.9238,0.9797
BAT_QA_0087,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0088,Batteries,single,2,0.8388,0.7977,0.7583,0.8025
BAT_QA_0089,Batteries,single,2,0.995,0.995,0.9795,0.995
BAT_QA_0090,Batteries,single,2,0.9695,0.8825,0.9372,0.9308
BAT_QA_0091,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0092,Batteries,single,2,0.7257,0.8162,0.7727,0.8723
BAT_QA_0093,Batteries,single,2,0.8368,0.8342,0.8329,0.9238
BAT_QA_0094,Batteries,single,2,0.7193,0.698,0.7281,0.8282
BAT_QA_0095,Batteries,single,2,0.995,0.995,0.8233,0.995
BAT_QA_0096,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0097,Batteries,multi,2,0.7498,0.651,0.7229,0.815
BAT_QA_0098,Batteries,multi,2,0.8404,0.7744,0.7093,0.8414
BAT_QA_0099,Batteries,single,2,0.8082,0.8497,0.8814,0.9155
BAT_QA_0100,Batteries,multi,2,0.995,0.9021,0.9539,0.9798
BAT_QA_0101,Batteries,single,2,0.8988,0.9065,0.995,0.9246
BAT_QA_0102,Batteries,multi,2,0.9329,0.8689,0.9218,0.9542
BAT_QA_0103,Batteries,single,2,0.9585,0.9314,0.893,0.995
BAT_QA_0104,Batteries,multi,2,0.7811,0.8775,0.787,0.8804
BAT_QA_0105,Batteries,single,2,0.8664,0.7877,0.8025,0.8849
BAT_QA_0106,Batteries,multi,2,0.9385,0.8977,0.9483,0.9591
BAT_QA_0107,Batteries,multi,2,0.8219,0.8406,0.8665,0.9477
BAT_QA_0108,Batteries,single,2,0.8811,0.9302,0.9064,0.8824
BAT_QA_0109,Batteries,single,2,0.8009,0.8227,0.7524,0.8754
BAT_QA_0110,Batteries,single,2,0.8975,0.8448,0.8715,0.8966
BAT_QA_0111,Batteries,multi,2,0.995,0.995,0.995,0.995
BAT_QA_0112,Batteries,single,2,0.9873,0.995,0.995,0.995
BAT_QA_0113,Batteries,multi,2,0.9263,0.8909,0.9546,0.9831
BAT_QA_0114,Batteries,multi,2,0.8753,0.7997,0.7534,0.7774
BAT_QA_0115,Batteries,multi,2,0.995,0.995,0.995,0.995
BAT_QA_0116,Batteries,single,2,0.995,0.995,0.995,0.995
BAT_QA_0117,Batteries,multi,2,0.6551,0.785,0.7507,0.8867
BAT_QA_0118,Batteries,single,2,0.9022,0.801,0.826,0.9245
BAT_QA_0119,Batteries,single,2,0.653,0.6756,0.6578,0.7688
BAT_QA_0120,Batteries,single,2,0.8985,0.926,0.8924,0.9329
BAT_QA_0121,Batteries,single,2,0.8446,0.8328,0.8901,0.9002
BAT_QA_0122,Batteries,single,2,0.9134,0.9443,0.995,0.9619
BAT_QA_0123,Batteries,single,2,0.995,0.995,0.9023,0.995
BAT_QA_0124,Batteries,single,2,0.7362,0.7756,0.7288,0.7814
BAT_QA_0001,Batteries,single,3,0.8139,0.768,0.8328,0.8681
BAT_QA_0002,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0003,Batteries,multi,3,0.9054,0.9819,0.995,0.995
BAT_QA_0004,Batteries,single,3,0.8136,0.9892,0.995,0.995
BAT_QA_0005,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0006,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0007,Batteries,multi,3,0.995,0.9557,0.9476,0.9851
BAT_QA_0008,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0009,Batteries,single,3,0.9341,0.9192,0.9768,0.9625
BAT_QA_0010,Batteries,single,3,0.995,0.9084,0.995,0.995
BAT_QA_0011,Batteries,single,3,0.9747,0.8321,0.8991,0.995
BAT_QA_0012,Batteries,single,3,0.8598,0.8987,0.9306,0.8571
BAT_QA_0013,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0014,Batteries,multi,3,0.9837,0.9088,0.995,0.995
BAT_QA_0015,Batteries,multi,3,0.995,0.995,0.995,0.995
BAT_QA_0016,Batteries,single,3,0.717,0.5504,0.656,0.7074
BAT_QA_0017,Batteries,multi,3,0.7174,0.8354,0.8642,0.8927
BAT_QA_0018,Batteries,single,3,0.617,0.5403,0.611,0.6671
BAT_QA_0019,Batteries,single,3,0.9192,0.8906,0.995,0.9918
BAT_QA_0020,Batteries,single,3,0.4291,0.3667,0.3769,0.4935
BAT_QA_0021,Batteries,single,3,0.6815,0.6485,0.7512,0.7972
BAT_QA_0022,Batteries,multi,3,0.6255,0.6706,0.7583,0.7897
BAT_QA_0023,Batteries,single,3,0.995,0.9265,0.995,0.995
BAT_QA_0024,Batteries,single,3,0.9352,0.8944,0.935,0.9241
BAT_QA_0025,Batteries,single,3,0.9518,0.9645,0.9485,0.9868
BAT_QA_0026,Batteries,multi,3,0.7858,0.7639,0.8419,0.81
BAT_QA_0027,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0028,Batteries,single,3,0.9644,0.9147,0.9789,0.9388
BAT_QA_0029,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0030,Batteries,single,3,0.995,0.9632,0.995,0.995
BAT_QA_0031,Batteries,multi,3,0.995,0.995,0.995,0.9756
BAT_QA_0032,Batteries,multi,3,0.995,0.9518,0.9255,0.995
BAT_QA_0033,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0034,Batteries,single,3,0.9443,0.935,0.8426,0.8239
BAT_QA_0035,Batteries,multi,3,0.949,0.995,0.9819,0.9581
BAT_QA_0036,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0037,Batteries,multi,3,0.8153,0.7959,0.7669,0.8392
BAT_QA_0038,Batteries,single,3,0.995,0.8404,0.9361,0.9902
BAT_QA_0039,Batteries,multi,3,0.7548,0.7023,0.7753,0.8691
BAT_QA_0040,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0041,Batteries,single,3,0.8649,0.7091,0.8218,0.8536
BAT_QA_0042,Batteries,multi,3,0.9081,0.866,0.9198,0.9703
BAT_QA_0043,Batteries,single,3,0.9628,0.995,0.995,0.995
BAT_QA_0044,Batteries,single,3,0.956,0.9305,0.9341,0.9167
BAT_QA_0045,Batteries,multi,3,0.995,0.995,0.995,0.995
BAT_QA_0046,Batteries,multi,3,0.7543,0.7231,0.8443,0.6957
BAT_QA_0047,Batteries,single,3,0.9108,0.8693,0.9121,0.953
BAT_QA_0048,Batteries,single,3,0.981,0.9092,0.9417,0.9489
BAT_QA_0049,Batteries,single,3,0.8728,0.8571,0.8951,0.9139
BAT_QA_0050,Batteries,single,3,0.8761,0.7748,0.8535,0.8777
BAT_QA_0051,Batteries,single,3,0.8183,0.7368,0.7619,0.7631
BAT_QA_0052,Batteries,single,3,0.8391,0.7683,0.818,0.7848
BAT_QA_0053,Batteries,single,3,0.7667,0.8562,0.7904,0.8568
BAT_QA_0054,Batteries,single,3,0.995,0.995,0.995,0.995
BAT_QA_0055,Batteries,single,3,0.7718,0.6828,0.834,0.8523
