query_id,domain,question_type,run,faithfulness,answer_relevancy
SEM_QA_0046,Semiconductors,single,3,0.9251,0.8665
SEM_QA_0047,Semiconductors,single,3,0.9183,0.8895
SEM_QA_0048,Semiconductors,multi,3,0.8456,0.8737
SEM_QA_0049,Semiconductors,multi,3,0.9414,0.9018
SEM_QA_0050,Semiconductors,single,3,0.7413,0.7788
SEM_QA_0051,Semiconductors,single,3,0.995,0.995
SEM_QA_0052,Semiconductors,single,3,0.9331,0.9841
SEM_QA_0053,Semiconductors,single,3,0.7194,0.8655
SEM_QA_0054,Semiconductors,single,3,0.9042,0.9104
SEM_QA_0055,Semiconductors,multi,3,0.6352,0.7089
SEM_QA_0056,Semiconductors,multi,3,0.9387,0.8958
SEM_QA_0057,Semiconductors,multi,3,0.9464,0.8656
SEM_QA_0058,Semiconductors,multi,3,0.995,0.995
SEM_QA_0059,Semiconductors,single,3,0.9426,0.9261
SEM_QA_0060,Semiconductors,single,3,0.8223,0.8997
SEM_QA_0061,Semiconductors,single,3,0.7104,0.7791
SEM_QA_0062,Semiconductors,single,3,0.8156,0.8551
SEM_QA_0063,Semiconductors,multi,3,0.995,0.9849
SEM_QA_0064,Semiconductors,multi,3,0.9807,0.8645
SEM_QA_0065,Semiconductors,single,3,0.9137,0.907
SEM_QA_0066,Semiconductors,multi,3,0.9717,0.972
SEM_QA_0067,Semiconductors,single,3,0.7169,0.6933
SEM_QA_0068,Semiconductors,multi,3,0.9297,0.9888
SEM_QA_0069,Semiconductors,multi,3,0.6775,0.7663
SEM_QA_0070,Semiconductors,single,3,0.8553,0.9013
SEM_QA_0071,Semiconductors,single,3,0.9528,0.8748
SEM_QA_0072,Semiconductors,single,3,0.995,0.9673
SEM_QA_0073,Semiconductors,single,3,0.995,0.995
SEM_QA_0074,Semiconductors,single,3,0.7567,0.778
SEM_QA_0075,Semiconductors,single,3,0.995,0.995
SEM_QA_0076,Semiconductors,multi,3,0.7165,0.8572
SEM_QA_0077,Semiconductors,single,3,0.6559,0.746
SEM_QA_0078,Semiconductors,single,3,0.995,0.988
SEM_QA_0079,Semiconductors,multi,3,0.995,0.9862
SEM_QA_0080,Semiconductors,single,3,0.9233,0.9811
SEM_QA_0081,Semiconductors,single,3,0.995,0.995
SEM_QA_0082,Semiconductors,single,3,0.8433,0.8941
SEM_QA_0083,Semiconductors,single,3,0.8819,0.8784
SEM_QA_0084,Semiconductors,multi,3,0.8876,0.9039
SEM_QA_0085,Semiconductors,single,3,0.995,0.9288
SEM_QA_0086,Semiconductors,multi,3,0.8124,0.856
SEM_QA_0087,Semiconductors,multi,3,0.9453,0.995
SEM_QA_0088,Semiconductors,single,3,0.8972,0.9232
SEM_QA_0089,Semiconductors,single,3,0.7404,0.7974
SEM_QA_0090,Semiconductors,single,3,0.9029,0.9436
SEM_QA_0091,Semiconductors,single,3,0.7306,0.8443
SEM_QA_0092,Semiconductors,single,3,0.9553,0.9612
SEM_QA_0093,Semiconductors,single,3,0.8464,0.8922
SEM_QA_0094,Semiconductors,single,3,0.9566,0.9307
SEM_QA_0095,Semiconductors,multi,3,0.7977,0.7557
SEM_QA_0096,Semiconductors,multi,3,0.7364,0.8353
SEM_QA_0097,Semiconductors,single,3,0.6833,0.774
SEM_QA_0098,Semiconductors,single,3,0.9548,0.9178
SEM_QA_0099,Semiconductors,single,3,0.8766,0.9294
SEM_QA_0100,Semiconductors,multi,3,0.7265,0.8144
SEM_QA_0101,Semiconductors,single,3,0.995,0.995
SEM_QA_0102,Semiconductors,single,3,0.8719,0.9307
SEM_QA_0103,Semiconductors,multi,3,0.6405,0.7116
SEM_QA_0104,Semiconductors,single,3,0.9417,0.9759
SEM_QA_0105,Semiconductors,multi,3,0.5958,0.6589
SEM_QA_0106,Semiconductors,multi,3,0.8676,0.8921
SEM_QA_0107,Semiconductors,single,3,0.9509,0.9476
SEM_QA_0108,Semiconductors,multi,3,0.9038,0.9144
SEM_QA_0109,Semiconductors,single,3,0.7303,0.9186
SEM_QA_0110,Semiconductors,multi,3,0.9614,0.995
SEM_QA_0111,Semiconductors,single,3,0.9419,0.9848
SEM_QA_0112,Semiconductors,single,3,0.8695,0.8357
SEM_QA_0113,Semiconductors,single,3,0.6132,0.633
SEM_QA_0114,Semiconductors,single,3,0.8186,0.7673
SEM_QA_0115,Semiconductors,multi,3,0.9412,0.7725
SEM_QA_0116,Semiconductors,single,3,0.6706,0.7499
SEM_QA_0117,Semiconductors,multi,3,0.995,0.9664
SEM_QA_0118,Semiconductors,single,3,0.995,0.995
SEM_QA_0119,Semiconductors,single,3,0.995,0.8593
SEM_QA_0120,Semiconductors,single,3,0.6343,0.7039
SEM_QA_0121,Semiconductors,single,3,0.7368,0.7978
SEM_QA_0122,Semiconductors,single,3,0.9155,0.9589
SEM_QA_0123,Semiconductors,single,3,0.7457,0.7599
SEM_QA_0124,Semiconductors,single,3,0.995,0.9943
SEM_QA_0125,Semiconductors,single,3,0.995,0.995
SEM_QA_0126,Semiconductors,multi,3,0.7186,0.7756
SUP_QA_0001,Superalloys,single,3,0.7443,0.7
SUP_QA_0002,Superalloys,multi,3,0.995,0.9321
SUP_QA_0003,Superalloys,multi,3,0.6854,0.7637
SUP_QA_0004,Superalloys,multi,3,0.6604,0.7249
SUP_QA_0005,Superalloys,single,3,0.5768,0.7136
SUP_QA_0006,Superalloys,single,3,0.84,0.8151
SUP_QA_0007,Superalloys,single,3,0.5971,0.793
SUP_QA_0008,Superalloys,single,3,0.7869,0.8574
SUP_QA_0009,Superalloys,single,3,0.8588,0.8472
SUP_QA_0010,Superalloys,single,3,0.8529,0.897
SUP_QA_0011,Superalloys,single,3,0.9165,0.9763
SUP_QA_0012,Superalloys,single,3,0.995,0.995
SUP_QA_0013,Superalloys,multi,3,0.972,0.995
SUP_QA_0014,Superalloys,single,3,0.944,0.9637
SUP_QA_0015,Superalloys,single,3,0.7286,0.7864
SUP_QA_0016,Superalloys,single,3,0.9521,0.957
SUP_QA_0017,Superalloys,single,3,0.9516,0.995
SUP_QA_0018,Superalloys,single,3,0.7639,0.8942
SUP_QA_0019,Superalloys,single,3,0.9808,0.952
SUP_QA_0020,Superalloys,single,3,0.7965,0.8356
SUP_QA_0021,Superalloys,multi,3,0.8649,0.8517
SUP_QA_0022,Superalloys,single,3,0.8784,0.9115
SUP_QA_0023,Superalloys,single,3,0.995,0.9512
SUP_QA_0024,Superalloys,single,3,0.8534,0.8029
SUP_QA_0025,Superalloys,single,3,0.995,0.995
SUP_QA_0026,Superalloys,single,3,0.8214,0.7811
SUP_QA_0027,Superalloys,multi,3,0.939,0.8845
SUP_QA_0028,Superalloys,multi,3,0.9268,0.9111
SUP_QA_0029,Superalloys,single,3,0.7607,0.8299
SUP_QA_0030,Superalloys,multi,3,0.7951,0.8023
SUP_QA_0031,Superalloys,single,3,0.9342,0.8306
SUP_QA_0032,Superalloys,single,3,0.8894,0.9868
SUP_QA_0033,Superalloys,single,3,0.995,0.995
SUP_QA_0034,Superalloys,multi,3,0.9106,0.9701
SUP_QA_0035,Superalloys,single,3,0.9605,0.9389
SUP_QA_0036,Superalloys,single,3,0.8576,0.9079
SUP_QA_0037,Superalloys,single,3,0.8508,0.995
SUP_QA_0038,Superalloys,single,3,0.6404,0.5478
SUP_QA_0039,Superalloys,single,3,0.7284,0.8673
SUP_QA_0040,Superalloys,multi,3,0.9656,0.9629
SUP_QA_0041,Superalloys,single,3,0.4333,0.5796
SUP_QA_0042,Superalloys,single,3,0.7325,0.7781
SUP_QA_0043,Superalloys,single,3,0.7654,0.826
SUP_QA_0044,Superalloys,multi,3,0.7426,0.8011
SUP_QA_0045,Superalloys,single,3,0.995,0.9765
SUP_QA_0046,Superalloys,single,3,0.995,0.9716
SUP_QA_0047,Superalloys,multi,3,0.6688,0.6583
SUP_QA_0048,Superalloys,single,3,0.7801,0.801
SUP_QA_0049,Superalloys,multi,3,0.816,0.9374
SUP_QA_0050,Superalloys,single,3,0.9293,0.9717
SUP_QA_0051,Superalloys,single,3,0.9155,0.9654
SUP_QA_0052,Superalloys,single,3,0.7906,0.7434
SUP_QA_0053,Superalloys,single,3,0.8059,0.7116
SUP_QA_0054,Superalloys,multi,3,0.658,0.6673
SUP_QA_0055,Superalloys,single,3,0.9335,0.9239
SUP_QA_0056,Superalloys,single,3,0.9883,0.9319
SUP_QA_0057,Superalloys,single,3,0.995,0.9247
SUP_QA_0058,Superalloys,single,3,0.8075,0.8896
SUP_QA_0059,Superalloys,single,3,0.6438,0.7693
SUP_QA_0060,Superalloys,single,3,0.8922,0.7906
SUP_QA_0061,Superalloys,single,3,0.7494,0.8906
SUP_QA_0062,Superalloys,multi,3,0.5987,0.7236
SUP_QA_0063,Superalloys,single,3,0.822,0.7722
SUP_QA_0064,Superalloys,multi,3,0.9582,0.9113
SUP_QA_0065,Superalloys,single,3,0.971,0.995
SUP_QA_0066,Superalloys,single,3,0.995,0.9409
SUP_QA_0067,Superalloys,multi,3,0.8647,0.8486
SUP_QA_0068,Superalloys,single,3,0.7814,0.9717
SUP_QA_0069,Superalloys,single,3,0.9191,0.8988
SUP_QA_0070,Superalloys,multi,3,0.7983,0.8783
SUP_QA_0071,Superalloys,single,3,0.8397,0.8629
SUP_QA_0072,Superalloys,multi,3,0.7784,0.995
SUP_QA_0073,Superalloys,multi,3,0.995,0.955
SUP_QA_0074,Superalloys,multi,3,0.8797,0.9712
SUP_QA_0075,Superalloys,single,3,0.8299,0.9454
SUP_QA_0076,Superalloys,single,3,0.7274,0.8807
SUP_QA_0077,Superalloys,multi,3,0.8476,0.8684
SUP_QA_0078,Superalloys,single,3,0.772,0.8432
SUP_QA_0079,Superalloys,single,3,0.9322,0.9737
SUP_QA_0080,Superalloys,multi,3,0.6899,0.8895
SUP_QA_0081,Superalloys,multi,3,0.8576,0.8217
SUP_QA_0082,Superalloys,multi,3,0.7809,0.8033
SUP_QA_0083,Superalloys,single,3,0.7834,0.6448
SUP_QA_0084,Superalloys,single,3,0.9737,0.9191
SUP_QA_0085,Superalloys,single,3,0.8845,0.9833
SUP_QA_0086,Superalloys,single,3,0.7889,0.7734
SUP_QA_0087,Superalloys,multi,3,0.7345,0.7546
SUP_QA_0088,Superalloys,single,3,0.995,0.995
SUP_QA_0089,Superalloys,single,3,0.9465,0.9647
SUP_QA_0090,Superalloys,single,3,0.8049,0.7598
SUP_QA_0091,Superalloys,multi,3,0.8859,0.959
SUP_QA_0092,Superalloys,single,3,0.8242,0.8667
SUP_QA_0093,Superalloys,multi,3,0.8183,0.8541
SUP_QA_0094,Superalloys,multi,3,0.7208,0.8862
SUP_QA_0095,Superalloys,multi,3,0.6868,0.7961
SUP_QA_0096,Superalloys,single,3,0.8612,0.8558
SUP_QA_0097,Superalloys,multi,3,0.8221,0.9614
SUP_QA_0098,Superalloys,single,3,0.4658,0.6441
SUP_QA_0099,Superalloys,single,3,0.9269,0.9566
SUP_QA_0100,Superalloys,multi,3,0.6856,0.8045
SUP_QA_0101,Superalloys,single,3,0.995,0.9296
SUP_QA_0102,Superalloys,multi,3,0.8634,0.8281
SUP_QA_0103,Superalloys,multi,3,0.9028,0.8635
SUP_QA_0104,Superalloys,single,3,0.8509,0.8246
SUP_QA_0105,Superalloys,single,3,0.9421,0.995
SUP_QA_0106,Superalloys,single,3,0.7764,0.731
SUP_QA_0107,Superalloys,single,3,0.8939,0.8541
SUP_QA_0108,Superalloys,single,3,0.8281,0.9289
SUP_QA_0109,Superalloys,single,3,0.6802,0.7755
SUP_QA_0110,Superalloys,single,3,0.9078,0.9334
SUP_QA_0111,Superalloys,single,3,0.8677,0.9638
SUP_QA_0112,Superalloys,multi,3,0.9016,0.925
SUP_QA_0113,Superalloys,single,3,0.6609,0.6995
SUP_QA_0114,Superalloys,single,3,0.6096,0.7077
SUP_QA_0115,Superalloys,multi,3,0.8568,0.8864
SUP_QA_0116,Superalloys,multi,3,0.8802,0.9399
SUP_QA_0117,Superalloys,multi,3,0.8323,0.85
SUP_QA_0118,Superalloys,single,3,0.995,0.9904
SUP_QA_0119,Superalloys,single,3,0.6962,0.6681
SUP_QA_0120,Superalloys,single,3,0.5957,0.6677
SUP_QA_0121,Superalloys,single,3,0.7278,0.7135
SUP_QA_0122,Superalloys,single,3,0.8298,0.905
SUP_QA_0123,Superalloys,single,3,0.7672,0.8217
SUP_QA_0124,Superalloys,single,3,0.8991,0.8719
SUP_QA_0125,Superalloys,multi,3,0.8203,0.8572
SUP_QA_0126,Superalloys,multi,3,0.9176,0.8714
SUP_QA_0127,Superalloys,single,3,0.6823,0.8632
SUP_QA_0128,Superalloys,multi,3,0.8222,0.9603
SUP_QA_0129,Superalloys,multi,3,0.7903,0.8925
SUP_QA_0130,Superalloys,multi,3,0.7169,0.7758
SUP_QA_0131,Superalloys,single,3,0.935,0.9291
SUP_QA_0132,Superalloys,multi,3,0.9677,0.9652
