query_id,domain,question_type,run,faithfulness,answer_relevancy
SEM_QA_0046,Semiconductors,single,3,0.795,0.8201
SEM_QA_0047,Semiconductors,single,3,0.8273,0.8453
SEM_QA_0048,Semiconductors,multi,3,0.7014,0.8012
SEM_QA_0049,Semiconductors,multi,3,0.8619,0.884
SEM_QA_0050,Semiconductors,single,3,0.6276,0.7099
SEM_QA_0051,Semiconductors,single,3,0.9763,0.995
SEM_QA_0052,Semiconductors,single,3,0.8665,0.995
SEM_QA_0053,Semiconductors,single,3,0.5965,0.7333
SEM_QA_0054,Semiconductors,single,3,0.8051,0.9085
SEM_QA_0055,Semiconductors,multi,3,0.4121,0.6067
SEM_QA_0056,Semiconductors,multi,3,0.8373,0.8491
SEM_QA_0057,Semiconductors,multi,3,0.8301,0.8351
SEM_QA_0058,Semiconductors,multi,3,0.995,0.995
SEM_QA_0059,Semiconductors,single,3,0.8554,0.8693
SEM_QA_0060,Semiconductors,single,3,0.6769,0.8217
SEM_QA_0061,Semiconductors,single,3,0.5643,0.6849
SEM_QA_0062,Semiconductors,single,3,0.687,0.8037
SEM_QA_0063,Semiconductors,multi,3,0.995,0.995
SEM_QA_0064,Semiconductors,multi,3,0.8998,0.8572
SEM_QA_0065,Semiconductors,single,3,0.8717,0.8802
SEM_QA_0066,Semiconductors,multi,3,0.9355,0.9572
SEM_QA_0067,Semiconductors,single,3,0.6014,0.6114
SEM_QA_0068,Semiconductors,multi,3,0.8007,0.97
SEM_QA_0069,Semiconductors,multi,3,0.5628,0.7176
SEM_QA_0070,Semiconductors,single,3,0.7993,0.8576
SEM_QA_0071,Semiconductors,single,3,0.8712,0.8137
SEM_QA_0072,Semiconductors,single,3,0.9813,0.9503
SEM_QA_0073,Semiconductors,single,3,0.995,0.995
SEM_QA_0074,Semiconductors,single,3,0.6201,0.6725
SEM_QA_0075,Semiconductors,single,3,0.9427,0.995
SEM_QA_0076,Semiconductors,multi,3,0.5273,0.7963
SEM_QA_0077,Semiconductors,single,3,0.5179,0.6267
SEM_QA_0078,Semiconductors,single,3,0.995,0.9718
SEM_QA_0079,Semiconductors,multi,3,0.9554,0.995
SEM_QA_0080,Semiconductors,single,3,0.8533,0.9343
SEM_QA_0081,Semiconductors,single,3,0.995,0.995
SEM_QA_0082,Semiconductors,single,3,0.7307,0.8622
SEM_QA_0083,Semiconductors,single,3,0.7906,0.8249
SEM_QA_0084,Semiconductors,multi,3,0.7489,0.8786
SEM_QA_0085,Semiconductors,single,3,0.9519,0.8919
SEM_QA_0086,Semiconductors,multi,3,0.6817,0.8391
SEM_QA_0087,Semiconductors,multi,3,0.8767,0.9917
SEM_QA_0088,Semiconductors,single,3,0.8275,0.8981
SEM_QA_0089,Semiconductors,single,3,0.6074,0.7568
SEM_QA_0090,Semiconductors,single,3,0.7702,0.8992
SEM_QA_0091,Semiconductors,single,3,0.5764,0.7879
SEM_QA_0092,Semiconductors,single,3,0.9012,0.9155
SEM_QA_0093,Semiconductors,single,3,0.6963,0.8472
SEM_QA_0094,Semiconductors,single,3,0.8825,0.9049
SEM_QA_0095,Semiconductors,multi,3,0.6721,0.6494
SEM_QA_0096,Semiconductors,multi,3,0.6929,0.7829
SEM_QA_0097,Semiconductors,single,3,0.5514,0.7002
SEM_QA_0098,Semiconductors,single,3,0.8951,0.9022
SEM_QA_0099,Semiconductors,single,3,0.7813,0.8655
SEM_QA_0100,Semiconductors,multi,3,0.6239,0.7393
SEM_QA_0101,Semiconductors,single,3,0.995,0.995
SEM_QA_0102,Semiconductors,single,3,0.7938,0.8746
SEM_QA_0103,Semiconductors,multi,3,0.5007,0.6485
SEM_QA_0104,Semiconductors,single,3,0.8615,0.9591
SEM_QA_0105,Semiconductors,multi,3,0.4094,0.6346
SEM_QA_0106,Semiconductors,multi,3,0.7437,0.8311
SEM_QA_0107,Semiconductors,single,3,0.895,0.921
SEM_QA_0108,Semiconductors,multi,3,0.7565,0.8761
SEM_QA_0109,Semiconductors,single,3,0.6144,0.8832
SEM_QA_0110,Semiconductors,multi,3,0.8978,0.995
SEM_QA_0111,Semiconductors,single,3,0.8483,0.995
SEM_QA_0112,Semiconductors,single,3,0.7829,0.8277
SEM_QA_0113,Semiconductors,single,3,0.434,0.5381
SEM_QA_0114,Semiconductors,single,3,0.713,0.6773
SEM_QA_0115,Semiconductors,multi,3,0.8503,0.71
SEM_QA_0116,Semiconductors,single,3,0.5013,0.7085
SEM_QA_0117,Semiconductors,multi,3,0.983,0.995
SEM_QA_0118,Semiconductors,single,3,0.995,0.995
SEM_QA_0119,Semiconductors,single,3,0.9875,0.7923
SEM_QA_0120,Semiconductors,single,3,0.4833,0.6481
SEM_QA_0121,Semiconductors,single,3,0.5998,0.7094
SEM_QA_0122,Semiconductors,single,3,0.8281,0.9331
SEM_QA_0123,Semiconductors,single,3,0.5965,0.6771
SEM_QA_0124,Semiconductors,single,3,0.995,0.995
SEM_QA_0125,Semiconductors,single,3,0.995,0.995
SEM_QA_0126,Semiconductors,multi,3,0.571,0.7704
SUP_QA_0001,Superalloys,single,3,0.5842,0.604
SUP_QA_0002,Superalloys,multi,3,0.924,0.9148
SUP_QA_0003,Superalloys,multi,3,0.5321,0.6804
SUP_QA_0004,Superalloys,multi,3,0.5031,0.604
SUP_QA_0005,Superalloys,single,3,0.4112,0.6429
SUP_QA_0006,Superalloys,single,3,0.7679,0.7381
SUP_QA_0007,Superalloys,single,3,0.5428,0.6999
SUP_QA_0008,Superalloys,single,3,0.672,0.775
SUP_QA_0009,Superalloys,single,3,0.7588,0.7979
SUP_QA_0010,Superalloys,single,3,0.7935,0.8711
SUP_QA_0011,Superalloys,single,3,0.8685,0.9078
SUP_QA_0012,Superalloys,single,3,0.9576,0.995
SUP_QA_0013,Superalloys,multi,3,0.8717,0.9943
SUP_QA_0014,Superalloys,single,3,0.8648,0.9751
SUP_QA_0015,Superalloys,single,3,0.5747,0.7156
SUP_QA_0016,Superalloys,single,3,0.8802,0.94
SUP_QA_0017,Superalloys,single,3,0.9357,0.9809
SUP_QA_0018,Superalloys,single,3,0.6182,0.8245
SUP_QA_0019,Superalloys,single,3,0.9252,0.9402
SUP_QA_0020,Superalloys,single,3,0.6534,0.8204
SUP_QA_0021,Superalloys,multi,3,0.7455,0.7542
SUP_QA_0022,Superalloys,single,3,0.7665,0.8813
SUP_QA_0023,Superalloys,single,3,0.9628,0.9372
SUP_QA_0024,Superalloys,single,3,0.7614,0.7508
SUP_QA_0025,Superalloys,single,3,0.9787,0.9839
SUP_QA_0026,Superalloys,single,3,0.7151,0.7347
SUP_QA_0027,Superalloys,multi,3,0.8866,0.887
SUP_QA_0028,Superalloys,multi,3,0.8003,0.8945
SUP_QA_0029,Superalloys,single,3,0.6255,0.7769
SUP_QA_0030,Superalloys,multi,3,0.67,0.7189
SUP_QA_0031,Superalloys,single,3,0.8677,0.8197
SUP_QA_0032,Superalloys,single,3,0.806,0.9326
SUP_QA_0033,Superalloys,single,3,0.995,0.995
SUP_QA_0034,Superalloys,multi,3,0.8745,0.9522
SUP_QA_0035,Superalloys,single,3,0.9015,0.9206
SUP_QA_0036,Superalloys,single,3,0.7693,0.8848
SUP_QA_0037,Superalloys,single,3,0.795,0.9913
SUP_QA_0038,Superalloys,single,3,0.4761,0.5235
SUP_QA_0039,Superalloys,single,3,0.5428,0.8477
SUP_QA_0040,Superalloys,multi,3,0.912,0.933
SUP_QA_0041,Superalloys,single,3,0.2206,0.5203
SUP_QA_0042,Superalloys,single,3,0.5832,0.6728
SUP_QA_0043,Superalloys,single,3,0.6591,0.7702
SUP_QA_0044,Superalloys,multi,3,0.6602,0.7433
SUP_QA_0045,Superalloys,single,3,0.9783,0.9321
SUP_QA_0046,Superalloys,single,3,0.995,0.995
SUP_QA_0047,Superalloys,multi,3,0.4906,0.5676
SUP_QA_0048,Superalloys,single,3,0.6291,0.6893
SUP_QA_0049,Superalloys,multi,3,0.6632,0.9018
SUP_QA_0050,Superalloys,single,3,0.8387,0.9487
SUP_QA_0051,Superalloys,single,3,0.8199,0.9568
SUP_QA_0052,Superalloys,single,3,0.7056,0.6888
SUP_QA_0053,Superalloys,single,3,0.6795,0.6289
SUP_QA_0054,Superalloys,multi,3,0.4931,0.6063
SUP_QA_0055,Superalloys,single,3,0.8569,0.9137
SUP_QA_0056,Superalloys,single,3,0.9311,0.9187
SUP_QA_0057,Superalloys,single,3,0.9076,0.8909
SUP_QA_0058,Superalloys,single,3,0.6973,0.8104
SUP_QA_0059,Superalloys,single,3,0.4349,0.6808
SUP_QA_0060,Superalloys,single,3,0.7492,0.7537
SUP_QA_0061,Superalloys,single,3,0.6265,0.8378
SUP_QA_0062,Superalloys,multi,3,0.3971,0.629
SUP_QA_0063,Superalloys,single,3,0.7035,0.7657
SUP_QA_0064,Superalloys,multi,3,0.8588,0.8423
SUP_QA_0065,Superalloys,single,3,0.9126,0.995
SUP_QA_0066,Superalloys,single,3,0.9582,0.9129
SUP_QA_0067,Superalloys,multi,3,0.7577,0.7918
SUP_QA_0068,Superalloys,single,3,0.7458,0.9361
SUP_QA_0069,Superalloys,single,3,0.841,0.9186
SUP_QA_0070,Superalloys,multi,3,0.7094,0.8432
SUP_QA_0071,Superalloys,single,3,0.7935,0.817
SUP_QA_0072,Superalloys,multi,3,0.6932,0.9421
SUP_QA_0073,Superalloys,multi,3,0.9693,0.9507
SUP_QA_0074,Superalloys,multi,3,0.7725,0.9814
SUP_QA_0075,Superalloys,single,3,0.7464,0.9356
SUP_QA_0076,Superalloys,single,3,0.6576,0.8088
SUP_QA_0077,Superalloys,multi,3,0.8125,0.8632
SUP_QA_0078,Superalloys,single,3,0.6397,0.7847
SUP_QA_0079,Superalloys,single,3,0.8557,0.9238
SUP_QA_0080,Superalloys,multi,3,0.5329,0.7966
SUP_QA_0081,Superalloys,multi,3,0.6969,0.7715
SUP_QA_0082,Superalloys,multi,3,0.668,0.727
SUP_QA_0083,Superalloys,single,3,0.6505,0.5694
SUP_QA_0084,Superalloys,single,3,0.9294,0.8842
SUP_QA_0085,Superalloys,single,3,0.7876,0.971
SUP_QA_0086,Superalloys,single,3,0.6615,0.6786
SUP_QA_0087,Superalloys,multi,3,0.5774,0.6482
SUP_QA_0088,Superalloys,single,3,0.9617,0.9824
SUP_QA_0089,Superalloys,single,3,0.8983,0.9527
SUP_QA_0090,Superalloys,single,3,0.6746,0.7178
SUP_QA_0091,Superalloys,multi,3,0.8311,0.9434
SUP_QA_0092,Superalloys,single,3,0.7467,0.8306
SUP_QA_0093,Superalloys,multi,3,0.7055,0.7821
SUP_QA_0094,Superalloys,multi,3,0.6059,0.8769
SUP_QA_0095,Superalloys,multi,3,0.5065,0.7113
SUP_QA_0096,Superalloys,single,3,0.7675,0.78
SUP_QA_0097,Superalloys,multi,3,0.7424,0.9106
SUP_QA_0098,Superalloys,single,3,0.2311,0.5217
SUP_QA_0099,Superalloys,single,3,0.8775,0.9233
SUP_QA_0100,Superalloys,multi,3,0.5018,0.7703
SUP_QA_0101,Superalloys,single,3,0.995,0.8953
SUP_QA_0102,Superalloys,multi,3,0.7707,0.7552
SUP_QA_0103,Superalloys,multi,3,0.7921,0.8486
SUP_QA_0104,Superalloys,single,3,0.7508,0.7881
SUP_QA_0105,Superalloys,single,3,0.9028,0.995
SUP_QA_0106,Superalloys,single,3,0.6584,0.6118
SUP_QA_0107,Superalloys,single,3,0.7975,0.8214
SUP_QA_0108,Superalloys,single,3,0.7434,0.9103
SUP_QA_0109,Superalloys,single,3,0.5258,0.6663
SUP_QA_0110,Superalloys,single,3,0.8215,0.9121
SUP_QA_0111,Superalloys,single,3,0.7805,0.9539
SUP_QA_0112,Superalloys,multi,3,0.8328,0.9292
SUP_QA_0113,Superalloys,single,3,0.5274,0.5998
SUP_QA_0114,Superalloys,single,3,0.4207,0.627
SUP_QA_0115,Superalloys,multi,3,0.756,0.8512
SUP_QA_0116,Superalloys,multi,3,0.8162,0.9252
SUP_QA_0117,Superalloys,multi,3,0.7775,0.8059
SUP_QA_0118,Superalloys,single,3,0.995,0.995
SUP_QA_0119,Superalloys,single,3,0.5288,0.5973
SUP_QA_0120,Superalloys,single,3,0.3874,0.5601
SUP_QA_0121,Superalloys,single,3,0.5713,0.6307
SUP_QA_0122,Superalloys,single,3,0.7246,0.8608
SUP_QA_0123,Superalloys,single,3,0.6779,0.7848
SUP_QA_0124,Superalloys,single,3,0.778,0.8745
SUP_QA_0125,Superalloys,multi,3,0.7255,0.788
SUP_QA_0126,Superalloys,multi,3,0.8392,0.801
SUP_QA_0127,Superalloys,single,3,0.5447,0.8093
SUP_QA_0128,Superalloys,multi,3,0.7262,0.8845
SUP_QA_0129,Superalloys,multi,3,0.6635,0.8234
SUP_QA_0130,Superalloys,multi,3,0.577,0.6986
SUP_QA_0131,Superalloys,single,3,0.8899,0.8882
SUP_QA_0132,Superalloys,multi,3,0.9044,0.941
