query_id,domain,question_type,run,gold_count,tp,fp,fn,predicted_count,precision,recall,f1
SUP_EXT_0041,Superalloys,single,2,12,10,2,2,12,0.83,0.83,0.83
SUP_EXT_0042,Superalloys,single,2,10,9,2,1,11,0.82,0.9,0.86
SUP_EXT_0043,Superalloys,single,2,7,5,2,2,7,0.71,0.71,0.71
SUP_EXT_0044,Superalloys,single,2,6,6,2,0,8,0.75,1,0.86
SUP_EXT_0045,Superalloys,single,2,6,5,2,1,7,0.71,0.83,0.77
SUP_EXT_0046,Superalloys,single,2,8,5,2,3,7,0.71,0.62,0.66
SUP_EXT_0047,Superalloys,single,2,9,8,0,1,8,1,0.89,0.94
SUP_EXT_0048,Superalloys,single,2,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0049,Superalloys,single,2,7,5,2,2,7,0.71,0.71,0.71
SUP_EXT_0050,Superalloys,single,2,6,6,1,0,7,0.86,1,0.92
SUP_EXT_0051,Superalloys,single,2,7,7,0,0,7,1,1,1
SUP_EXT_0052,Superalloys,single,2,11,10,3,1,13,0.77,0.91,0.83
SUP_EXT_0053,Superalloys,single,2,6,5,1,1,6,0.83,0.83,0.83
SUP_EXT_0054,Superalloys,single,2,11,10,3,1,13,0.77,0.91,0.83
SUP_EXT_0055,Superalloys,single,2,15,12,3,3,15,0.8,0.8,0.8
SUP_EXT_0056,Superalloys,single,2,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0057,Superalloys,single,2,9,8,2,1,10,0.8,0.89,0.84
SUP_EXT_0058,Superalloys,single,2,9,6,3,3,9,0.67,0.67,0.67
SUP_EXT_0059,Superalloys,single,2,8,8,1,0,9,0.89,1,0.94
SUP_EXT_0060,Superalloys,single,2,12,10,2,2,12,0.83,0.83,0.83
SUP_EXT_0061,Superalloys,single,2,11,10,3,1,13,0.77,0.91,0.83
SUP_EXT_0062,Superalloys,single,2,9,7,0,2,7,1,0.78,0.88
SUP_EXT_0063,Superalloys,single,2,7,7,1,0,8,0.88,1,0.94
SUP_EXT_0064,Superalloys,single,2,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0065,Superalloys,single,2,7,6,3,1,9,0.67,0.86,0.75
SUP_EXT_0066,Superalloys,single,2,6,5,1,1,6,0.83,0.83,0.83
SUP_EXT_0067,Superalloys,single,2,10,7,1,3,8,0.88,0.7,0.78
SUP_EXT_0068,Superalloys,multi,2,27,24,2,3,26,0.92,0.89,0.9
SUP_EXT_0069,Superalloys,single,2,8,6,3,2,9,0.67,0.75,0.71
SUP_EXT_0070,Superalloys,single,2,12,11,5,1,16,0.69,0.92,0.79
SUP_EXT_0071,Superalloys,single,2,10,10,1,0,11,0.91,1,0.95
SUP_EXT_0072,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0073,Superalloys,single,2,8,6,1,2,7,0.86,0.75,0.8
SUP_EXT_0074,Superalloys,single,2,13,11,4,2,15,0.73,0.85,0.79
SUP_EXT_0075,Superalloys,single,2,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0076,Superalloys,single,2,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0077,Superalloys,single,2,12,9,4,3,13,0.69,0.75,0.72
SUP_EXT_0078,Superalloys,single,2,6,5,1,1,6,0.83,0.83,0.83
SUP_EXT_0079,Superalloys,single,2,9,9,2,0,11,0.82,1,0.9
SUP_EXT_0080,Superalloys,single,2,8,6,2,2,8,0.75,0.75,0.75
SUP_EXT_0081,Superalloys,single,2,13,4,2,9,6,0.67,0.31,0.42
SUP_EXT_0082,Superalloys,single,2,9,9,1,0,10,0.9,1,0.95
SUP_EXT_0083,Superalloys,single,2,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0084,Superalloys,single,2,14,14,0,0,14,1,1,1
SUP_EXT_0085,Superalloys,single,2,10,9,1,1,10,0.9,0.9,0.9
SUP_EXT_0086,Superalloys,multi,2,22,16,5,6,21,0.76,0.73,0.74
SUP_EXT_0087,Superalloys,single,2,8,6,1,2,7,0.86,0.75,0.8
SUP_EXT_0088,Superalloys,single,2,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0089,Superalloys,single,2,7,6,1,1,7,0.86,0.86,0.86
SUP_EXT_0090,Superalloys,multi,2,31,26,4,5,30,0.87,0.84,0.85
SUP_EXT_0091,Superalloys,single,2,6,6,0,0,6,1,1,1
SUP_EXT_0092,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0093,Superalloys,multi,2,23,19,8,4,27,0.7,0.83,0.76
SUP_EXT_0094,Superalloys,single,2,12,10,1,2,11,0.91,0.83,0.87
SUP_EXT_0095,Superalloys,single,2,11,7,2,4,9,0.78,0.64,0.7
SUP_EXT_0096,Superalloys,single,2,13,13,1,0,14,0.93,1,0.96
SUP_EXT_0097,Superalloys,single,2,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0098,Superalloys,multi,2,21,18,6,3,24,0.75,0.86,0.8
SUP_EXT_0099,Superalloys,single,2,11,9,6,2,15,0.6,0.82,0.69
SUP_EXT_0100,Superalloys,single,2,12,11,3,1,14,0.79,0.92,0.85
SUP_EXT_0101,Superalloys,single,2,6,6,0,0,6,1,1,1
SUP_EXT_0102,Superalloys,single,2,14,13,1,1,14,0.93,0.93,0.93
SUP_EXT_0103,Superalloys,single,2,9,7,1,2,8,0.88,0.78,0.83
SUP_EXT_0104,Superalloys,single,2,12,11,0,1,11,1,0.92,0.96
SUP_EXT_0105,Superalloys,single,2,12,11,6,1,17,0.65,0.92,0.76
SUP_EXT_0106,Superalloys,single,2,11,9,4,2,13,0.69,0.82,0.75
SUP_EXT_0107,Superalloys,single,2,11,8,4,3,12,0.67,0.73,0.7
SUP_EXT_0108,Superalloys,single,2,12,11,1,1,12,0.92,0.92,0.92
SUP_EXT_0109,Superalloys,single,2,12,9,3,3,12,0.75,0.75,0.75
SUP_EXT_0110,Superalloys,single,2,9,7,1,2,8,0.88,0.78,0.83
SUP_EXT_0111,Superalloys,single,2,6,5,1,1,6,0.83,0.83,0.83
SUP_EXT_0112,Superalloys,single,2,6,4,1,2,5,0.8,0.67,0.73
SUP_EXT_0113,Superalloys,multi,2,23,15,8,8,23,0.65,0.65,0.65
SUP_EXT_0114,Superalloys,single,2,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0115,Superalloys,single,2,10,10,1,0,11,0.91,1,0.95
SUP_EXT_0116,Superalloys,single,2,7,7,2,0,9,0.78,1,0.88
SUP_EXT_0117,Superalloys,single,2,11,9,1,2,10,0.9,0.82,0.86
SUP_EXT_0118,Superalloys,single,2,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0119,Superalloys,single,2,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0120,Superalloys,single,2,11,11,3,0,14,0.79,1,0.88
SUP_EXT_0121,Superalloys,multi,2,25,23,2,2,25,0.92,0.92,0.92
SUP_EXT_0122,Superalloys,single,2,11,9,3,2,12,0.75,0.82,0.78
SUP_EXT_0123,Superalloys,single,2,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0124,Superalloys,single,2,12,9,7,3,16,0.56,0.75,0.64
SUP_EXT_0125,Superalloys,multi,2,24,20,3,4,23,0.87,0.83,0.85
SUP_EXT_0126,Superalloys,single,2,10,9,0,1,9,1,0.9,0.95
SUP_EXT_0127,Superalloys,single,2,9,9,0,0,9,1,1,1
SUP_EXT_0128,Superalloys,single,2,6,5,1,1,6,0.83,0.83,0.83
SUP_EXT_0129,Superalloys,single,2,11,3,2,8,5,0.6,0.27,0.37
SUP_EXT_0130,Superalloys,multi,2,27,26,0,1,26,1,0.96,0.98
SUP_EXT_0131,Superalloys,single,2,8,6,1,2,7,0.86,0.75,0.8
SUP_EXT_0132,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0133,Superalloys,single,2,10,10,1,0,11,0.91,1,0.95
SUP_EXT_0134,Superalloys,single,2,11,8,2,3,10,0.8,0.73,0.76
SUP_EXT_0135,Superalloys,single,2,8,8,2,0,10,0.8,1,0.89
SUP_EXT_0136,Superalloys,single,2,12,12,2,0,14,0.86,1,0.92
SUP_EXT_0137,Superalloys,single,2,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0138,Superalloys,multi,2,21,11,7,10,18,0.61,0.52,0.56
SUP_EXT_0139,Superalloys,single,2,9,7,2,2,9,0.78,0.78,0.78
SUP_EXT_0140,Superalloys,single,2,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0141,Superalloys,single,2,11,7,2,4,9,0.78,0.64,0.7
SUP_EXT_0142,Superalloys,multi,2,24,19,7,5,26,0.73,0.79,0.76
SUP_EXT_0143,Superalloys,single,2,12,10,2,2,12,0.83,0.83,0.83
SUP_EXT_0144,Superalloys,single,2,12,9,1,3,10,0.9,0.75,0.82
SUP_EXT_0145,Superalloys,single,2,6,6,1,0,7,0.86,1,0.92
SUP_EXT_0146,Superalloys,multi,2,21,17,2,4,19,0.89,0.81,0.85
SUP_EXT_0147,Superalloys,single,2,8,7,4,1,11,0.64,0.88,0.74
SUP_EXT_0148,Superalloys,multi,2,18,17,1,1,18,0.94,0.94,0.94
SUP_EXT_0149,Superalloys,single,2,9,7,3,2,10,0.7,0.78,0.74
SUP_EXT_0150,Superalloys,single,2,8,7,0,1,7,1,0.88,0.94
SUP_EXT_0151,Superalloys,single,2,11,10,3,1,13,0.77,0.91,0.83
SUP_EXT_0152,Superalloys,single,2,10,8,1,2,9,0.89,0.8,0.84
SUP_EXT_0153,Superalloys,single,2,8,6,2,2,8,0.75,0.75,0.75
SUP_EXT_0154,Superalloys,single,2,8,7,1,1,8,0.88,0.88,0.88
SUP_EXT_0155,Superalloys,single,2,10,7,3,3,10,0.7,0.7,0.7
SUP_EXT_0156,Superalloys,single,2,10,9,0,1,9,1,0.9,0.95
SUP_EXT_0157,Superalloys,single,2,8,8,2,0,10,0.8,1,0.89
SUP_EXT_0158,Superalloys,single,2,10,10,1,0,11,0.91,1,0.95
SUP_EXT_0159,Superalloys,single,2,12,9,1,3,10,0.9,0.75,0.82
SUP_EXT_0160,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0161,Superalloys,single,2,7,5,1,2,6,0.83,0.71,0.77
SUP_EXT_0162,Superalloys,single,2,9,8,2,1,10,0.8,0.89,0.84
SUP_EXT_0163,Superalloys,single,2,12,10,1,2,11,0.91,0.83,0.87
SUP_EXT_0164,Superalloys,single,2,7,5,1,2,6,0.83,0.71,0.77
SUP_EXT_0165,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0166,Superalloys,single,2,10,8,3,2,11,0.73,0.8,0.76
SUP_EXT_0167,Superalloys,single,2,11,8,1,3,9,0.89,0.73,0.8
SUP_EXT_0168,Superalloys,single,2,6,6,2,0,8,0.75,1,0.86
SUP_EXT_0169,Superalloys,single,2,6,5,2,1,7,0.71,0.83,0.77
SUP_EXT_0170,Superalloys,single,2,6,3,2,3,5,0.6,0.5,0.55
SUP_EXT_0171,Superalloys,single,2,11,10,2,1,12,0.83,0.91,0.87
SUP_EXT_0172,Superalloys,multi,2,24,4,2,20,6,0.67,0.17,0.27
SUP_EXT_0173,Superalloys,single,2,7,6,3,1,9,0.67,0.86,0.75
SUP_EXT_0174,Superalloys,single,2,12,10,3,2,13,0.77,0.83,0.8
SUP_EXT_0175,Superalloys,single,2,10,6,2,4,8,0.75,0.6,0.67
SUP_EXT_0176,Superalloys,single,2,6,6,1,0,7,0.86,1,0.92
SUP_EXT_0177,Superalloys,multi,2,20,19,1,1,20,0.95,0.95,0.95
SUP_EXT_0178,Superalloys,single,2,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0179,Superalloys,single,2,11,8,3,3,11,0.73,0.73,0.73
SUP_EXT_0180,Superalloys,multi,2,18,17,3,1,20,0.85,0.94,0.89
SUP_EXT_0181,Superalloys,single,2,10,7,2,3,9,0.78,0.7,0.74
SUP_EXT_0182,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0183,Superalloys,single,2,11,9,2,2,11,0.82,0.82,0.82
SUP_EXT_0184,Superalloys,single,2,6,4,2,2,6,0.67,0.67,0.67
SUP_EXT_0185,Superalloys,single,2,8,0,2,8,2,0,0,0
SUP_EXT_0186,Superalloys,single,2,13,9,5,4,14,0.64,0.69,0.66
SUP_EXT_0187,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0188,Superalloys,single,2,9,6,2,3,8,0.75,0.67,0.71
SUP_EXT_0189,Superalloys,single,2,5,5,1,0,6,0.83,1,0.91
SUP_EXT_0190,Superalloys,single,2,15,11,3,4,14,0.79,0.73,0.76
SUP_EXT_0191,Superalloys,single,2,7,5,1,2,6,0.83,0.71,0.77
SUP_EXT_0192,Superalloys,single,2,10,9,0,1,9,1,0.9,0.95
SUP_EXT_0193,Superalloys,single,2,9,7,2,2,9,0.78,0.78,0.78
SUP_EXT_0194,Superalloys,single,2,12,10,5,2,15,0.67,0.83,0.74
SUP_EXT_0195,Superalloys,single,2,7,5,1,2,6,0.83,0.71,0.77
SUP_EXT_0196,Superalloys,single,2,11,9,0,2,9,1,0.82,0.9
SUP_EXT_0197,Superalloys,single,2,10,10,1,0,11,0.91,1,0.95
SUP_EXT_0198,Superalloys,single,2,11,10,1,1,11,0.91,0.91,0.91
SUP_EXT_0199,Superalloys,single,2,8,6,4,2,10,0.6,0.75,0.67
SUP_EXT_0200,Superalloys,single,2,8,6,3,2,9,0.67,0.75,0.71
SUP_EXT_0201,Superalloys,multi,2,21,19,2,2,21,0.9,0.9,0.9
SUP_EXT_0202,Superalloys,single,2,9,6,1,3,7,0.86,0.67,0.75
SUP_EXT_0203,Superalloys,single,2,10,8,3,2,11,0.73,0.8,0.76
SUP_EXT_0204,Superalloys,single,2,10,7,2,3,9,0.78,0.7,0.74
SUP_EXT_0205,Superalloys,single,2,8,7,4,1,11,0.64,0.88,0.74
SUP_EXT_0206,Superalloys,single,2,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0207,Superalloys,single,2,9,8,1,1,9,0.89,0.89,0.89
SUP_EXT_0208,Superalloys,single,2,12,9,1,3,10,0.9,0.75,0.82
SUP_EXT_0209,Superalloys,single,2,10,7,1,3,8,0.88,0.7,0.78
SUP_EXT_0210,Superalloys,single,2,10,8,2,2,10,0.8,0.8,0.8
SUP_EXT_0211,Superalloys,single,2,10,8,1,2,9,0.89,0.8,0.84
SUP_EXT_0212,Superalloys,single,2,8,8,0,0,8,1,1,1
SUP_EXT_0213,Superalloys,single,2,12,10,4,2,14,0.71,0.83,0.77
SUP_EXT_0214,Superalloys,single,2,4,4,1,0,5,0.8,1,0.89
SEM_EXT_0001,Semiconductors,single,2,6,5,1,1,6,0.83,0.83,0.83
SEM_EXT_0002,Semiconductors,single,2,8,7,2,1,9,0.78,0.88,0.83
SEM_EXT_0003,Semiconductors,single,2,9,9,1,0,10,0.9,1,0.95
SEM_EXT_0004,Semiconductors,single,2,11,10,3,1,13,0.77,0.91,0.83
SEM_EXT_0005,Semiconductors,single,2,10,9,0,1,9,1,0.9,0.95
SEM_EXT_0006,Semiconductors,single,2,8,6,3,2,9,0.67,0.75,0.71
SEM_EXT_0007,Semiconductors,single,2,12,0,0,12,0,0,0,0
SEM_EXT_0008,Semiconductors,single,2,9,8,1,1,9,0.89,0.89,0.89
SEM_EXT_0009,Semiconductors,single,2,10,8,2,2,10,0.8,0.8,0.8
SEM_EXT_0010,Semiconductors,single,2,9,7,1,2,8,0.88,0.78,0.83
SEM_EXT_0011,Semiconductors,single,2,12,11,0,1,11,1,0.92,0.96
SEM_EXT_0012,Semiconductors,single,2,7,6,1,1,7,0.86,0.86,0.86
SEM_EXT_0013,Semiconductors,single,2,12,12,1,0,13,0.92,1,0.96
SEM_EXT_0014,Semiconductors,single,2,11,9,3,2,12,0.75,0.82,0.78
SEM_EXT_0015,Semiconductors,single,2,12,9,0,3,9,1,0.75,0.86
SEM_EXT_0016,Semiconductors,multi,2,29,26,3,3,29,0.9,0.9,0.9
SEM_EXT_0017,Semiconductors,single,2,8,5,1,3,6,0.83,0.62,0.71
SEM_EXT_0018,Semiconductors,single,2,11,7,4,4,11,0.64,0.64,0.64
SEM_EXT_0019,Semiconductors,single,2,15,15,1,0,16,0.94,1,0.97
SEM_EXT_0020,Semiconductors,single,2,12,9,5,3,14,0.64,0.75,0.69
SEM_EXT_0021,Semiconductors,single,2,8,8,0,0,8,1,1,1
SEM_EXT_0022,Semiconductors,multi,2,22,16,3,6,19,0.84,0.73,0.78
SEM_EXT_0023,Semiconductors,single,2,13,12,1,1,13,0.92,0.92,0.92
SEM_EXT_0024,Semiconductors,single,2,6,4,2,2,6,0.67,0.67,0.67
SEM_EXT_0025,Semiconductors,single,2,6,5,2,1,7,0.71,0.83,0.77
SEM_EXT_0026,Semiconductors,single,2,6,6,1,0,7,0.86,1,0.92
SEM_EXT_0027,Semiconductors,single,2,10,8,2,2,10,0.8,0.8,0.8
SEM_EXT_0028,Semiconductors,single,2,10,7,1,3,8,0.88,0.7,0.78
SEM_EXT_0029,Semiconductors,single,2,15,13,5,2,18,0.72,0.87,0.79
SEM_EXT_0030,Semiconductors,multi,2,33,24,8,9,32,0.75,0.73,0.74
SEM_EXT_0031,Semiconductors,single,2,7,7,1,0,8,0.88,1,0.94
SEM_EXT_0032,Semiconductors,single,2,9,7,0,2,7,1,0.78,0.88
SEM_EXT_0033,Semiconductors,single,2,9,7,3,2,10,0.7,0.78,0.74
SEM_EXT_0034,Semiconductors,single,2,12,10,3,2,13,0.77,0.83,0.8
SEM_EXT_0035,Semiconductors,single,2,12,9,2,3,11,0.82,0.75,0.78
SEM_EXT_0036,Semiconductors,single,2,8,7,1,1,8,0.88,0.88,0.88
SEM_EXT_0037,Semiconductors,single,2,12,11,0,1,11,1,0.92,0.96
SEM_EXT_0038,Semiconductors,single,2,12,11,1,1,12,0.92,0.92,0.92
SEM_EXT_0039,Semiconductors,single,2,9,8,1,1,9,0.89,0.89,0.89
SEM_EXT_0040,Semiconductors,single,2,12,11,3,1,14,0.79,0.92,0.85
SEM_EXT_0041,Semiconductors,multi,2,36,26,5,10,31,0.84,0.72,0.78
SEM_EXT_0042,Semiconductors,single,2,6,5,1,1,6,0.83,0.83,0.83
SEM_EXT_0043,Semiconductors,single,2,11,10,2,1,12,0.83,0.91,0.87
SEM_EXT_0044,Semiconductors,single,2,12,9,2,3,11,0.82,0.75,0.78
SEM_EXT_0045,Semiconductors,single,2,8,6,2,2,8,0.75,0.75,0.75
SEM_EXT_0046,Semiconductors,multi,2,24,22,3,2,25,0.88,0.92,0.9
SEM_EXT_0047,Semiconductors,single,2,7,6,1,1,7,0.86,0.86,0.86
SEM_EXT_0048,Semiconductors,single,2,8,8,0,0,8,1,1,1
SEM_EXT_0049,Semiconductors,single,2,12,10,1,2,11,0.91,0.83,0.87
SEM_EXT_0050,Semiconductors,single,2,6,5,1,1,6,0.83,0.83,0.83
SEM_EXT_0051,Semiconductors,single,2,11,8,1,3,9,0.89,0.73,0.8
SEM_EXT_0052,Semiconductors,single,2,8,7,1,1,8,0.88,0.88,0.88
SEM_EXT_0053,Semiconductors,single,2,9,7,2,2,9,0.78,0.78,0.78
SEM_EXT_0054,Semiconductors,multi,2,30,24,8,6,32,0.75,0.8,0.77
SEM_EXT_0055,Semiconductors,multi,2,31,25,6,6,31,0.81,0.81,0.81
SEM_EXT_0056,Semiconductors,single,2,6,5,1,1,6,0.83,0.83,0.83
SEM_EXT_0057,Semiconductors,single,2,10,10,1,0,11,0.91,1,0.95
SEM_EXT_0058,Semiconductors,single,2,9,9,0,0,9,1,1,1
SEM_EXT_0059,Semiconductors,single,2,9,8,2,1,10,0.8,0.89,0.84
SEM_EXT_0060,Semiconductors,single,2,11,9,1,2,10,0.9,0.82,0.86
SEM_EXT_0061,Semiconductors,single,2,12,10,0,2,10,1,0.83,0.91
SEM_EXT_0062,Semiconductors,single,2,6,4,2,2,6,0.67,0.67,0.67
SEM_EXT_0063,Semiconductors,single,2,8,7,2,1,9,0.78,0.88,0.83
SEM_EXT_0064,Semiconductors,single,2,7,7,0,0,7,1,1,1
SEM_EXT_0065,Semiconductors,single,2,9,6,1,3,7,0.86,0.67,0.75
SEM_EXT_0066,Semiconductors,single,2,11,9,0,2,9,1,0.82,0.9
SEM_EXT_0067,Semiconductors,single,2,10,9,1,1,10,0.9,0.9,0.9
SEM_EXT_0068,Semiconductors,single,2,7,6,1,1,7,0.86,0.86,0.86
SEM_EXT_0069,Semiconductors,single,2,8,7,0,1,7,1,0.88,0.94
SEM_EXT_0070,Semiconductors,single,2,6,6,2,0,8,0.75,1,0.86
SEM_EXT_0071,Semiconductors,single,2,12,9,1,3,10,0.9,0.75,0.82
SEM_EXT_0072,Semiconductors,single,2,10,9,4,1,13,0.69,0.9,0.78
SEM_EXT_0073,Semiconductors,single,2,8,7,0,1,7,1,0.88,0.94
SEM_EXT_0074,Semiconductors,single,2,6,6,1,0,7,0.86,1,0.92
SEM_EXT_0075,Semiconductors,single,2,8,8,2,0,10,0.8,1,0.89
SEM_EXT_0076,Semiconductors,single,2,10,9,0,1,9,1,0.9,0.95
SEM_EXT_0077,Semiconductors,multi,2,25,21,5,4,26,0.81,0.84,0.82
SEM_EXT_0078,Semiconductors,single,2,9,7,1,2,8,0.88,0.78,0.83
SEM_EXT_0079,Semiconductors,single,2,10,10,1,0,11,0.91,1,0.95
SEM_EXT_0080,Semiconductors,single,2,9,8,0,1,8,1,0.89,0.94
SEM_EXT_0081,Semiconductors,single,2,14,12,2,2,14,0.86,0.86,0.86
SEM_EXT_0082,Semiconductors,multi,2,28,23,4,5,27,0.85,0.82,0.83
SEM_EXT_0083,Semiconductors,single,2,9,7,2,2,9,0.78,0.78,0.78
SEM_EXT_0084,Semiconductors,single,2,6,4,2,2,6,0.67,0.67,0.67
SEM_EXT_0085,Semiconductors,single,2,11,10,1,1,11,0.91,0.91,0.91
SEM_EXT_0086,Semiconductors,single,2,9,6,1,3,7,0.86,0.67,0.75
SEM_EXT_0087,Semiconductors,single,2,8,7,0,1,7,1,0.88,0.94
SEM_EXT_0088,Semiconductors,single,2,11,9,2,2,11,0.82,0.82,0.82
SEM_EXT_0089,Semiconductors,single,2,8,7,0,1,7,1,0.88,0.94
SEM_EXT_0090,Semiconductors,single,2,9,7,2,2,9,0.78,0.78,0.78
SEM_EXT_0091,Semiconductors,single,2,12,10,1,2,11,0.91,0.83,0.87
SEM_EXT_0092,Semiconductors,single,2,9,7,1,2,8,0.88,0.78,0.83
SEM_EXT_0093,Semiconductors,single,2,8,7,1,1,8,0.88,0.88,0.88
SEM_EXT_0094,Semiconductors,multi,2,19,19,1,0,20,0.95,1,0.97
SEM_EXT_0095,Semiconductors,single,2,10,7,3,3,10,0.7,0.7,0.7
SEM_EXT_0096,Semiconductors,single,2,11,9,2,2,11,0.82,0.82,0.82
SEM_EXT_0097,Semiconductors,multi,2,25,22,4,3,26,0.85,0.88,0.86
SEM_EXT_0098,Semiconductors,single,2,10,9,1,1,10,0.9,0.9,0.9
SEM_EXT_0099,Semiconductors,single,2,11,10,3,1,13,0.77,0.91,0.83
SEM_EXT_0100,Semiconductors,single,2,13,11,2,2,13,0.85,0.85,0.85
SEM_EXT_0101,Semiconductors,single,2,7,7,2,0,9,0.78,1,0.88
SEM_EXT_0102,Semiconductors,single,2,8,6,3,2,9,0.67,0.75,0.71
SEM_EXT_0103,Semiconductors,single,2,8,7,0,1,7,1,0.88,0.94
SEM_EXT_0104,Semiconductors,single,2,7,6,1,1,7,0.86,0.86,0.86
SEM_EXT_0105,Semiconductors,single,2,10,10,1,0,11,0.91,1,0.95
SEM_EXT_0106,Semiconductors,single,2,9,6,3,3,9,0.67,0.67,0.67
SEM_EXT_0107,Semiconductors,single,2,6,3,2,3,5,0.6,0.5,0.55
SEM_EXT_0108,Semiconductors,single,2,12,10,1,2,11,0.91,0.83,0.87
SEM_EXT_0109,Semiconductors,single,2,10,10,1,0,11,0.91,1,0.95
SEM_EXT_0110,Semiconductors,single,2,11,10,2,1,12,0.83,0.91,0.87
SEM_EXT_0111,Semiconductors,single,2,12,9,0,3,9,1,0.75,0.86
SEM_EXT_0112,Semiconductors,multi,2,28,23,3,5,26,0.88,0.82,0.85
SEM_EXT_0113,Semiconductors,single,2,9,9,0,0,9,1,1,1
SEM_EXT_0114,Semiconductors,single,2,12,11,0,1,11,1,0.92,0.96
SEM_EXT_0115,Semiconductors,multi,2,28,22,4,6,26,0.85,0.79,0.82
SEM_EXT_0116,Semiconductors,single,2,11,10,1,1,11,0.91,0.91,0.91
SEM_EXT_0117,Semiconductors,single,2,10,8,2,2,10,0.8,0.8,0.8
SEM_EXT_0118,Semiconductors,single,2,12,11,2,1,13,0.85,0.92,0.88
SEM_EXT_0119,Semiconductors,single,2,12,10,0,2,10,1,0.83,0.91
SEM_EXT_0120,Semiconductors,single,2,11,8,2,3,10,0.8,0.73,0.76
SEM_EXT_0121,Semiconductors,single,2,11,9,2,2,11,0.82,0.82,0.82
SEM_EXT_0122,Semiconductors,single,2,10,8,2,2,10,0.8,0.8,0.8
SEM_EXT_0123,Semiconductors,single,2,6,4,1,2,5,0.8,0.67,0.73
SEM_EXT_0124,Semiconductors,multi,2,26,21,2,5,23,0.91,0.81,0.86
SEM_EXT_0125,Semiconductors,single,2,12,10,5,2,15,0.67,0.83,0.74
SEM_EXT_0126,Semiconductors,single,2,8,6,1,2,7,0.86,0.75,0.8
SEM_EXT_0127,Semiconductors,single,2,4,4,2,0,6,0.67,1,0.8
SEM_EXT_0128,Semiconductors,single,2,8,6,1,2,7,0.86,0.75,0.8
SEM_EXT_0129,Semiconductors,single,2,13,13,3,0,16,0.81,1,0.9
SEM_EXT_0130,Semiconductors,single,2,12,10,0,2,10,1,0.83,0.91
SEM_EXT_0131,Semiconductors,single,2,10,8,3,2,11,0.73,0.8,0.76
SEM_EXT_0132,Semiconductors,single,2,14,12,2,2,14,0.86,0.86,0.86
SEM_EXT_0133,Semiconductors,single,2,8,7,1,1,8,0.88,0.88,0.88
SEM_EXT_0134,Semiconductors,single,2,9,7,1,2,8,0.88,0.78,0.83
SEM_EXT_0135,Semiconductors,single,2,12,11,1,1,12,0.92,0.92,0.92
SEM_EXT_0136,Semiconductors,multi,2,38,33,5,5,38,0.87,0.87,0.87
SEM_EXT_0137,Semiconductors,single,2,9,7,2,2,9,0.78,0.78,0.78
SEM_EXT_0138,Semiconductors,single,2,7,6,1,1,7,0.86,0.86,0.86
SEM_EXT_0139,Semiconductors,single,2,8,5,1,3,6,0.83,0.62,0.71
SEM_EXT_0140,Semiconductors,single,2,10,8,1,2,9,0.89,0.8,0.84
SEM_EXT_0141,Semiconductors,multi,2,28,24,9,4,33,0.73,0.86,0.79
SEM_EXT_0142,Semiconductors,single,2,6,4,2,2,6,0.67,0.67,0.67
SEM_EXT_0143,Semiconductors,single,2,9,6,3,3,9,0.67,0.67,0.67
SEM_EXT_0144,Semiconductors,single,2,8,6,1,2,7,0.86,0.75,0.8
SEM_EXT_0145,Semiconductors,single,2,10,10,2,0,12,0.83,1,0.91
SEM_EXT_0146,Semiconductors,single,2,11,8,1,3,9,0.89,0.73,0.8
SEM_EXT_0147,Semiconductors,single,2,12,9,2,3,11,0.82,0.75,0.78
SEM_EXT_0148,Semiconductors,single,2,10,8,1,2,9,0.89,0.8,0.84
SEM_EXT_0149,Semiconductors,single,2,6,5,1,1,6,0.83,0.83,0.83
SEM_EXT_0150,Semiconductors,single,2,11,9,4,2,13,0.69,0.82,0.75
SEM_EXT_0151,Semiconductors,single,2,7,7,1,0,8,0.88,1,0.94
